"mrun","rbd_cc","preferencia_postulante"
17013961,"220_351054019133",5
17013961,"12961_331000000133",6
17015486,"12943_711000000123",1
17015486,"12837_711000000133",2
17020693,"329_511000000133",1
17020693,"304_511000000133",2
17020693,"350_511000000131",3
17020693,"336_511000000131",4
17020693,"337_511000000133",5
17021535,"10962_411000000131",1
17021535,"240_411000000133",2
17021809,"283_131000000133",1
17021809,"280_131000000133",2
17021809,"279_131000000133",3
17021809,"10968_131000000133",4
17022653,"304_231000000133",1
17022653,"12830_231000000133",2
17022653,"12800_231000000133",3
17023104,"31340_131000000133",1
17023104,"12885_131000000133",2
17023104,"337_131000000133",3
17023104,"31342_131000000133",4
17023104,"287_131000000133",5
17032761,"12851_811000000133",1
17032761,"12980_811000000133",2
17032761,"254_811000000113",3
17034281,"31340_811000000133",1
17034281,"12885_811000000133",2
17034281,"12963_811000000133",3
17034281,"12970_811000000133",4
17034281,"356_811000000133",5
17034281,"12860_811000000131",6
17035004,"31343_131000000133",1
17035004,"10968_131000000133",2
17035004,"279_131000000133",3
17035004,"286_131000000133",4
17035186,"356_411000000133",1
17035186,"350_411000000131",2
17035186,"31342_411000000133",3
17036121,"12885_811000000133",1
17036121,"12963_811000000133",2
17036121,"31340_811000000133",3
17036121,"336_811000000131",4
17036526,"336_811000000131",1
17036526,"12958_811000000133",2
17036526,"356_811000000133",3
17036526,"342_811000000133",4
17036526,"31342_811000000133",5
17036526,"350_811000000131",6
17039956,"208_711000000133",1
17039956,"204_711000000133",2
17048414,"12853_611000000133",1
17048414,"12810_611000000133",2
17048701,"283_131000000133",1
17048701,"287_131000000133",2
17048701,"279_131000000133",3
17048701,"31345_131000000133",4
17049537,"279_131000000133",1
17049537,"283_131000000133",2
17049537,"287_131000000133",3
17049537,"280_131000000133",4
17049537,"285_131000000133",5
17059360,"288_711000000133",1
17064547,"12837_711000000133",1
17064547,"12868_711000000133",2
17064547,"12935_711000000133",3
17064547,"341_711000000131",4
17064547,"319_711000000133",5
17064810,"336_231000000131",1
17064810,"304_231000000133",2
17064810,"31340_231000000133",3
17064810,"344_231000000131",4
17064810,"342_231000000133",5
17064810,"12891_231000000133",6
17066971,"217_131000000133",1
17066971,"12980_131000000133",2
17066971,"255_131000000133",3
17068753,"342_311000000133",1
17068753,"31342_311000000133",2
17072418,"292_411000000133",1
17072418,"289_411000000133",2
17079328,"284_131000000133",1
17079328,"304_131000000133",2
17080458,"217_131000000133",1
17080458,"256_131000000133",2
17080458,"10967_131000000133",3
17080458,"12851_131000000133",4
17080458,"220_131000000133",5
17080458,"219_131000000133",6
17081850,"343_411000000132",1
17081850,"12935_411000000133",2
17081850,"356_411000000133",3
17081850,"306_411000000132",4
17081850,"312_411000000133",5
17083354,"335_231000000133",1
17083354,"336_231000000131",2
17083354,"341_231000000131",3
17083354,"12800_231000000133",4
17086428,"10968_231000000133",1
17086428,"31345_231000000133",2
17088272,"283_131000000133",1
17088272,"329_131000000133",2
17088272,"287_131000000133",3
17088272,"31345_131000000133",4
17088885,"12963_331000000133",1
17088885,"12970_331000000133",2
17088885,"12885_331000000133",3
17088885,"342_331000000133",4
17088885,"12977_331000000133",5
17088885,"344_331000000131",6
17089522,"287_131000000133",1
17089522,"335_131000000133",2
17089522,"341_131000000131",3
17095944,"12977_411000000133",1
17095944,"12885_411000000133",2
17095944,"12963_411000000133",3
17097900,"12943_131000000123",1
17097900,"12891_131000000133",2
17097900,"12963_131000000133",3
17097900,"283_131000000133",4
17097900,"12885_131000000133",5
17097900,"12868_131000000133",6
17097900,"12830_131000000133",7
17099088,"31343_231000000133",1
17099088,"280_231000000133",2
17100633,"219_131000000133",1
17100633,"217_131000000133",2
17100633,"10970_131000000133",3
17100633,"12980_131000000133",4
17102592,"12943_711000000123",1
17102592,"12891_711000000133",2
17102847,"31340_611000000133",1
17102847,"305_611000000133",2
17105739,"319_611000000133",1
17105739,"293_611000000133",2
17105739,"12941_611000000133",3
17105982,"283_131000000133",1
17105982,"12891_131000000133",2
17105982,"344_131000000131",3
17105982,"280_131000000133",4
17105982,"12868_131000000133",5
17106550,"31340_511000000133",1
17106550,"318_511000000133",2
17107758,"12800_231000000133",1
17107758,"336_231000000131",2
17107758,"342_231000000133",3
17107758,"304_231000000133",4
17107758,"356_231000000133",5
17108986,"31340_411000000133",1
17108986,"12970_411000000133",2
17108986,"12963_411000000133",3
17108986,"12885_411000000133",4
17112850,"199_131000000133",1
17112850,"200_131000000133",2
17114189,"12943_231000000123",1
17114189,"12837_231000000133",2
17117974,"20478_131000000133",1
17117974,"217_131000000133",2
17117974,"10967_131000000133",3
17117974,"219_131000000133",4
17117974,"218_131000000133",5
17118122,"10967_231000000133",1
17118122,"20478_231000000133",2
17121532,"12885_131000000133",1
17121532,"31340_131000000133",2
17121532,"12977_131000000133",3
17121532,"31342_131000000133",4
17121532,"12963_131000000133",5
17121532,"342_131000000133",6
17121532,"365_131000000133",7
17122881,"217_131000000133",1
17122881,"12851_131000000133",2
17122881,"10967_131000000133",3
17122881,"12853_131000000133",4
17124804,"220_131000000133",1
17124804,"218_131000000133",2
17124804,"10970_131000000133",3
17124804,"10967_131000000133",4
17126915,"12830_131000000133",1
17126915,"12855_131000000133",2
17126938,"12830_231000000133",1
17126938,"12891_231000000133",2
17126938,"12885_231000000133",3
17126938,"12963_231000000133",4
17126938,"12855_231000000133",5
17126938,"31342_231000000133",6
17126938,"304_231000000133",7
17126938,"12977_231000000133",8
17126938,"12943_231000000123",9
17127597,"217_431000000133",1
17127597,"254_431000000113",2
17128752,"304_131000000133",1
17128752,"12891_131000000133",2
17128752,"283_131000000133",3
17128752,"287_131000000133",4
17129622,"12871_511000000133",1
17129622,"10962_511000000131",2
17129622,"230_511000000133",3
17129622,"12836_511000000133",4
17129622,"223_511000000133",5
17130439,"283_131000000133",1
17130439,"12830_131000000133",2
17130439,"304_131000000133",3
17130439,"280_131000000133",4
17130893,"342_131000000133",1
17130893,"356_131000000133",2
17130893,"365_131000000133",3
17134095,"12958_131000000133",1
17134095,"12885_131000000133",2
17134095,"31342_131000000133",3
17134095,"31340_131000000133",4
17134095,"342_131000000133",5
17136782,"342_711000000133",1
17136782,"12860_711000000131",2
17136870,"217_131000000133",1
17136870,"20478_131000000133",2
17139415,"12871_611000000133",1
17139415,"239_611000000133",2
17139415,"12836_611000000133",3
17139415,"230_611000000133",4
17139783,"283_131000000133",1
17139783,"280_131000000133",2
17139783,"279_131000000133",3
17140582,"217_131000000133",1
17140582,"10967_131000000133",2
17141833,"342_611000000133",1
17141833,"329_611000000133",2
17142662,"256_231000000133",1
17142662,"10962_231000000133",2
17142662,"217_231000000133",3
17142662,"12980_231000000133",4
17142662,"12838_231000000133",5
17142662,"220_231000000133",6
17143450,"12868_511000000133",1
17146113,"12853_411000000133",1
17146113,"256_411000000133",2
17147229,"12962_511000000133",1
17149633,"208_131000000133",1
17149633,"199_131000000133",2
17150103,"279_351052013133",1
17150103,"10968_351052013133",2
17150103,"12943_351052013123",3
17150103,"344_331000000131",4
17156762,"288_411000000133",1
17156762,"326_411000000133",2
17161578,"286_131000000133",1
17161578,"283_131000000133",2
17161578,"12837_131000000133",3
17162035,"12885_411000000133",1
17162035,"12970_411000000133",2
17162352,"12853_811000000133",1
17162352,"10962_811000000131",2
17166747,"288_411000000133",1
17166747,"301_411000000133",2
17166747,"310_411000000133",3
17167958,"279_131000000133",1
17167958,"12943_131000000123",2
17179556,"12958_611000000133",1
17179556,"31342_611000000133",2
17179556,"356_611000000133",3
17179556,"12885_611000000133",4
17179556,"350_611000000131",5
17181121,"12977_811000000133",1
17181121,"12963_811000000133",2
17181121,"12885_811000000133",3
17184616,"12943_131000000123",1
17184616,"279_131000000133",2
17184616,"283_131000000133",3
17184616,"287_131000000133",4
17184616,"31345_131000000133",5
17187183,"217_131000000133",1
17187183,"12980_131000000133",2
17187183,"12853_131000000133",3
17187183,"255_131000000133",4
17189446,"31340_131000000133",1
17189446,"12963_131000000133",2
17189446,"336_131000000131",3
17189446,"356_131000000133",4
17189446,"12891_131000000133",5
17189446,"12935_131000000133",6
17191254,"12943_711000000123",1
17191254,"344_711000000131",2
17192652,"217_131000000133",1
17192652,"220_131000000133",2
17192652,"10967_131000000133",3
17192652,"12823_131000000133",4
17196144,"279_131000000133",1
17196144,"12891_131000000133",2
17196144,"12837_131000000133",3
17196144,"287_131000000133",4
17196144,"10968_131000000133",5
17196144,"286_131000000133",6
17196525,"373_711000000133",1
17196525,"12941_711000000133",2
17201420,"12837_331000000133",1
17201420,"12891_331000000133",2
17201420,"12868_331000000133",3
17201420,"12943_351053014123",4
17201420,"287_331000000133",5
17207932,"12935_131000000133",1
17207932,"350_131000000131",2
17207932,"356_131000000133",3
17209155,"287_131000000133",1
17209155,"365_131000000133",2
17209155,"12935_131000000133",3
17209155,"12977_131000000133",4
17209155,"12885_131000000133",5
17209155,"31343_131000000133",6
17209155,"12891_131000000133",7
17209155,"31340_131000000133",8
17209155,"12970_131000000133",9
17209155,"12963_131000000133",10
17209618,"12977_811000000133",1
17209618,"12970_811000000133",2
17209618,"356_811000000133",3
17209618,"341_811000000131",4
17209618,"31342_811000000133",5
17209618,"336_811000000131",6
17209618,"365_811000000133",7
17209618,"12958_811000000133",8
17209618,"12885_811000000133",9
17209618,"12963_811000000133",10
17209618,"342_811000000133",11
17209618,"12800_811000000131",12
17209618,"12860_811000000131",13
17210217,"12891_231000000133",1
17214865,"31340_711000000133",1
17214865,"12885_711000000133",2
17214865,"337_711000000133",3
17215315,"12943_131000000123",1
17215315,"279_131000000133",2
17215315,"335_131000000133",3
17219803,"303_511000000131",1
17219803,"310_511000000133",2
17227191,"31340_411000000133",1
17227191,"12891_411000000133",2
17227191,"12963_411000000133",3
17227191,"12885_411000000133",4
17227191,"12977_411000000133",5
17227191,"318_411000000133",6
17227831,"279_131000000133",1
17227831,"12943_131000000123",2
17227831,"10968_131000000133",3
17231111,"200_131000000133",1
17231111,"208_131000000133",2
17236115,"279_131000000133",1
17236115,"10968_131000000133",2
17236115,"286_131000000133",3
17236115,"283_131000000133",4
17241972,"341_131000000131",1
17244166,"287_131000000133",1
17244166,"356_131000000133",2
17244166,"344_131000000131",3
17244166,"12868_131000000133",4
17244282,"12823_711000000133",1
17244282,"239_711000000133",2
17244710,"217_131000000133",1
17244710,"220_131000000133",2
17244710,"12853_131000000133",3
17245487,"227_411000000133",1
17245487,"226_411000000133",2
17245487,"12823_411000000133",3
17249253,"283_361064008133",1
17249253,"283_361064001133",2
17249253,"12802_331000000111",3
17253662,"342_231000000133",1
17253662,"356_231000000133",2
17253662,"336_231000000131",3
17253662,"31342_231000000133",4
17253662,"304_231000000133",5
17253662,"12935_231000000133",6
17254273,"31342_511000000133",1
17254273,"365_511000000133",2
17254273,"350_511000000131",3
17254273,"304_511000000133",4
17255002,"279_131000000133",1
17255002,"280_131000000133",2
17255002,"287_131000000133",3
17256473,"286_131000000133",1
17256473,"287_131000000133",2
17256473,"12943_131000000123",3
17261056,"336_131000000131",1
17261056,"286_131000000133",2
17261056,"283_131000000133",3
17261879,"31340_411000000133",1
17261879,"12963_411000000133",2
17266194,"342_131000000133",1
17266194,"12885_131000000133",2
17268516,"342_711000000133",1
17268516,"329_711000000133",2
17270854,"31340_411000000133",1
17270854,"12885_411000000133",2
17270854,"365_411000000133",3
17270854,"329_411000000133",4
17270854,"12800_411000000132",5
17275635,"12853_131000000133",1
17275635,"254_131000000113",2
17276624,"342_131000000133",1
17276624,"365_131000000133",2
17276624,"356_131000000133",3
17276624,"336_131000000131",4
17276624,"12958_131000000133",5
17276624,"31342_131000000133",6
17276624,"304_131000000133",7
17276624,"337_131000000133",8
17286016,"356_511000000133",1
17286016,"31342_511000000133",2
17286016,"336_511000000131",3
17286016,"337_511000000133",4
17289763,"341_411000000132",1
17291953,"12977_131000000133",1
17291953,"12970_131000000133",2
17291953,"341_131000000131",3
17291953,"12830_131000000133",4
17291953,"365_131000000133",5
17291953,"12958_131000000133",6
17291953,"12885_131000000133",7
17293703,"227_311000000133",1
17294646,"342_811000000133",1
17294646,"12800_811000000131",2
17294646,"365_811000000133",3
17294646,"31342_811000000133",4
17294646,"12958_811000000133",5
17298900,"341_131000000131",1
17298900,"356_131000000133",2
17298900,"350_131000000131",3
17298900,"337_131000000133",4
17300440,"12935_331000000133",1
17300440,"285_331000000133",2
17301324,"367_131000000133",1
17302396,"12943_711000000123",1
17302396,"12868_711000000133",2
17302396,"12891_711000000133",3
17302396,"31343_711000000133",4
17302396,"12837_711000000133",5
17309116,"12830_131000000133",1
17309116,"12855_131000000133",2
17309116,"287_131000000133",3
17309116,"336_131000000131",4
17309116,"337_131000000133",5
17309281,"200_131000000133",1
17309281,"199_131000000133",2
17311674,"31340_311000000133",1
17311674,"12891_311000000133",2
17311674,"303_311000000132",3
17312189,"208_131000000133",1
17312189,"199_131000000133",2
17312189,"200_131000000133",3
17316360,"283_131000000133",1
17316360,"286_131000000133",2
17316360,"287_131000000133",3
17316360,"279_131000000133",4
17316743,"279_231000000133",1
17316743,"12943_231000000123",2
17316743,"280_231000000133",3
17317298,"31340_811000000133",1
17317298,"12885_811000000133",2
17317298,"342_811000000133",3
17317298,"12977_811000000133",4
17317344,"12963_131000000133",1
17317344,"12891_131000000133",2
17317344,"12837_131000000133",3
17317344,"31340_131000000133",4
17317344,"12977_131000000133",5
17317344,"336_131000000131",6
17323830,"12838_411000000133",1
17323830,"223_411000000133",2
17325043,"10962_411000000131",1
17325043,"223_411000000133",2
17327320,"217_131000000133",1
17327320,"12851_131000000133",2
17327320,"12980_131000000133",3
17327320,"255_131000000133",4
17327320,"256_131000000133",5
17327320,"219_131000000133",6
17327320,"253_131000000131",7
17327452,"279_131000000133",1
17327452,"31345_131000000133",2
17327452,"12943_131000000123",3
17329643,"12837_311000000133",1
17329643,"12955_311000000133",2
17329643,"313_311000000133",3
17329734,"304_131000000133",1
17329734,"342_131000000133",2
17333743,"31340_131000000133",1
17333743,"12963_131000000133",2
17333743,"12885_131000000133",3
17333743,"12802_131000000111",4
17336226,"365_811000000133",1
17336226,"31342_811000000133",2
17336226,"356_811000000133",3
17336226,"337_811000000133",4
17336226,"12935_811000000133",5
17336226,"341_811000000131",6
17345107,"329_511000000133",1
17345148,"12885_511000000133",1
17345148,"31340_511000000133",2
17347365,"12943_711000000123",1
17347365,"12891_711000000133",2
17348359,"287_711000000133",1
17348359,"12891_711000000133",2
17348359,"12945_711000000133",3
17348359,"332_711000000133",4
17350654,"270_711000000133",1
17352099,"344_711000000131",1
17352099,"288_711000000133",2
17352900,"219_131000000133",1
17352900,"10970_131000000133",2
17352900,"10967_131000000133",3
17353730,"31340_711000000133",1
17353730,"12963_711000000133",2
17353730,"12970_711000000133",3
17353730,"12885_711000000133",4
17359570,"12851_431000000133",1
17359570,"12853_431000000133",2
17359570,"10962_431000000133",3
17359570,"254_431000000113",4
17359610,"10968_351052013133",1
17359610,"12943_351052010123",2
17359610,"287_331000000133",3
17361431,"342_711000000133",1
17361431,"356_711000000133",2
17372323,"231_511000000133",1
17372323,"239_511000000133",2
17372323,"226_511000000133",3
17372323,"12823_511000000133",4
17372783,"279_131000000133",1
17372783,"12943_131000000123",2
17372783,"287_131000000133",3
17374829,"12943_351052013123",1
17374829,"279_351052013133",2
17374829,"12830_341041005133",3
17374854,"12855_231000000133",1
17374854,"350_231000000131",2
17374854,"337_231000000133",3
17374854,"31343_231000000133",4
17377392,"342_411000000133",1
17377392,"329_411000000133",2
17379766,"356_231000000133",1
17379766,"350_231000000131",2
17379766,"287_231000000133",3
17383096,"12963_611000000133",1
17383096,"31340_611000000133",2
17383096,"12970_611000000133",3
17383096,"12885_611000000133",4
17383096,"342_611000000133",5
17383096,"12977_611000000133",6
17383096,"343_611000000131",7
17386418,"220_131000000133",1
17386418,"10967_131000000133",2
17386418,"10970_131000000133",3
17386418,"217_131000000133",4
17387867,"200_131000000133",1
17387867,"199_131000000133",2
17387893,"12837_511000000133",1
17387893,"12891_511000000133",2
17387893,"291_511000000133",3
17389768,"256_811000000133",1
17393186,"344_311000000131",1
17393186,"341_311000000132",2
17393186,"12891_311000000133",3
17393186,"365_311000000133",4
17396097,"12800_131000000133",1
17396097,"31340_131000000133",2
17396097,"365_131000000133",3
17396097,"12970_131000000133",4
17396097,"336_131000000131",5
17396097,"12855_131000000133",6
17396097,"12830_131000000133",7
17396097,"12963_131000000133",8
17396097,"12977_131000000133",9
17396097,"12958_131000000133",10
17396097,"12885_131000000133",11
17396097,"337_131000000133",12
17396630,"287_711000000133",1
17396630,"288_711000000133",2
17400952,"304_231000000133",1
17400952,"342_231000000133",2
17400952,"12800_231000000133",3
17400952,"365_231000000133",4
17401086,"12945_811000000133",1
17401086,"12840_811000000133",2
17401086,"12944_811000000133",3
17401086,"31343_811000000133",4
17406206,"31342_811000000133",1
17406206,"337_811000000133",2
17406206,"356_811000000133",3
17406206,"365_811000000133",4
17406206,"336_811000000131",5
17406206,"287_811000000133",6
17411417,"31340_611000000133",1
17411417,"12860_611000000131",2
17412631,"356_311000000133",1
17412631,"337_311000000133",2
17413150,"217_331000000133",1
17413150,"12851_331000000133",2
17413150,"12980_331000000133",3
17413150,"255_331000000133",4
17413150,"253_331000000131",5
17413150,"219_361063011133",6
17413371,"12830_231000000133",1
17414158,"31345_341041005133",1
17414158,"31343_331000000133",2
17416170,"217_231000000133",1
17416170,"256_231000000133",2
17416170,"255_231000000133",3
17416170,"10970_231000000133",4
17416214,"12842_711000000133",1
17419829,"304_131000000133",1
17419829,"341_131000000131",2
17419829,"12935_131000000133",3
17419829,"12800_131000000133",4
17419829,"31343_131000000133",5
17419924,"342_611000000133",1
17419924,"31342_611000000133",2
17419924,"350_611000000131",3
17419924,"365_611000000133",4
17420769,"304_711000000133",1
17420769,"329_711000000133",2
17420769,"342_711000000133",3
17420769,"285_711000000133",4
17420769,"297_711000000133",5
17424842,"304_131000000133",1
17424842,"283_131000000133",2
17424842,"280_131000000133",3
17424842,"284_131000000133",4
17428798,"365_131000000133",1
17428798,"342_131000000133",2
17428798,"336_131000000131",3
17428798,"356_131000000133",4
17428798,"337_131000000133",5
17428798,"31342_131000000133",6
17428798,"12800_131000000133",7
17428798,"304_131000000133",8
17428798,"341_131000000131",9
17428798,"12970_131000000133",10
17428798,"12885_131000000133",11
17428798,"12963_131000000133",12
17430322,"12885_711000000133",1
17430322,"12977_711000000133",2
17430322,"342_711000000133",3
17430322,"356_711000000133",4
17430322,"12963_711000000133",5
17430322,"31340_711000000133",6
17430322,"31342_711000000133",7
17430322,"12970_711000000133",8
17430903,"344_231000000131",1
17430903,"341_231000000131",2
17430903,"12891_231000000133",3
17430903,"280_231000000133",4
17430903,"365_231000000133",5
17434285,"31340_811000000133",1
17434285,"12977_811000000133",2
17434285,"12970_811000000133",3
17434285,"341_811000000131",4
17434285,"12963_811000000133",5
17434285,"12885_811000000133",6
17434285,"317_811000000133",7
17435472,"220_131000000133",1
17435472,"12836_131000000133",2
17435472,"219_131000000133",3
17435472,"10970_131000000133",4
17435472,"217_131000000133",5
17437343,"283_131000000133",1
17437343,"10968_131000000133",2
17437343,"279_131000000133",3
17444759,"200_131000000133",1
17444759,"208_131000000133",2
17444822,"12943_351052010123",1
17444822,"12943_351052013123",2
17444822,"279_351052013133",3
17444822,"10968_351052013133",4
17444822,"12837_331000000133",5
17453580,"279_131000000133",1
17453580,"12943_131000000123",2
17453580,"283_131000000133",3
17457699,"10962_231000000133",1
17457699,"12853_231000000133",2
17457699,"219_231000000133",3
17457791,"223_811000000133",1
17461751,"342_511000000133",1
17461751,"12958_511000000133",2
17461751,"337_511000000133",3
17461751,"31342_511000000133",4
17461751,"296_511000000133",5
17462952,"312_711000000133",1
17462952,"12935_711000000133",2
17462952,"335_711000000133",3
17462952,"356_711000000133",4
17462952,"332_711000000133",5
17469273,"220_131000000133",1
17469273,"10970_131000000133",2
17469273,"219_131000000133",3
17472269,"329_131000000133",1
17472269,"287_131000000133",2
17472269,"286_131000000133",3
17472269,"31345_131000000133",4
17472269,"279_131000000133",5
17472269,"10968_131000000133",6
17472269,"12935_131000000133",7
17472269,"280_131000000133",8
17473174,"12853_511000000133",1
17473174,"10962_511000000131",2
17473174,"12838_511000000133",3
17476051,"219_131000000133",1
17476051,"10970_131000000133",2
17476051,"10967_131000000133",3
17476051,"12836_131000000133",4
17476051,"220_131000000133",5
17476051,"20478_131000000133",6
17476054,"256_811000000133",1
17476054,"20478_811000000133",2
17476054,"12980_811000000133",3
17483167,"341_811000000131",1
17483167,"332_811000000133",2
17487446,"12838_811000000133",1
17492172,"12802_511000000111",1
17492172,"305_511000000133",2
17498550,"10967_131000000133",1
17498550,"10970_131000000133",2
17498550,"219_131000000133",3
17499342,"12838_131000000133",1
17500102,"356_711000000133",1
17500102,"12840_711000000133",2
17500102,"12860_711000000131",3
17500102,"293_711000000133",4
17500102,"12945_711000000133",5
17500102,"305_711000000133",6
17500102,"313_711000000133",7
17500269,"12955_411000000133",1
17500978,"12853_811000000133",1
17500978,"10962_811000000131",2
17500978,"253_811000000131",3
17500978,"256_811000000133",4
17500978,"12851_811000000133",5
17500978,"12980_811000000133",6
17500978,"12810_811000000133",7
17501736,"286_131000000133",1
17501736,"279_131000000133",2
17501736,"283_131000000133",3
17501736,"280_131000000133",4
17505339,"219_131000000133",1
17505339,"10967_131000000133",2
17508518,"287_711000000133",1
17508518,"305_711000000133",2
17509052,"306_311000000132",1
17509461,"373_811000000133",1
17509461,"375_811000000133",2
17510228,"253_311000000132",1
17510228,"12980_311000000133",2
17510228,"255_311000000133",3
17510228,"256_311000000133",4
17510228,"12838_311000000133",5
17511369,"10962_231000000133",1
17511369,"217_231000000133",2
17513772,"10970_131000000133",1
17513772,"12836_131000000133",2
17513772,"219_131000000133",3
17513772,"220_131000000133",4
17513991,"336_311000000131",1
17513991,"356_311000000133",2
17513991,"12958_311000000133",3
17513991,"350_311000000131",4
17513991,"31342_311000000133",5
17514565,"217_131000000133",1
17514565,"219_131000000133",2
17514565,"255_131000000133",3
17514565,"12980_131000000133",4
17519917,"12853_711000000133",1
17519917,"256_711000000133",2
17523344,"199_131000000133",1
17523344,"200_131000000133",2
17524783,"220_131000000133",1
17524783,"219_131000000133",2
17524783,"20478_131000000133",3
17524783,"12961_131000000133",4
17524941,"31340_131000000133",1
17524941,"12885_131000000133",2
17524941,"342_131000000133",3
17524941,"365_131000000133",4
17524941,"31342_131000000133",5
17524941,"341_131000000131",6
17525391,"286_131000000133",1
17525391,"279_131000000133",2
17526617,"10962_331000000133",1
17526617,"220_351053015133",2
17526617,"219_351053014133",3
17526617,"256_331000000133",4
17526881,"289_511000000133",1
17526881,"291_511000000133",2
17526881,"313_511000000133",3
17526881,"319_511000000133",4
17526881,"288_511000000133",5
17526881,"326_511000000133",6
17526881,"284_511000000133",7
17527081,"279_131000000133",1
17527081,"12943_131000000123",2
17527081,"31345_131000000133",3
17543729,"304_131000000133",1
17543729,"356_131000000133",2
17543729,"12800_131000000133",3
17543729,"335_131000000133",4
17543729,"341_131000000131",5
17543729,"12958_131000000133",6
17543729,"31342_131000000133",7
17543729,"365_131000000133",8
17543937,"304_411000000133",1
17543937,"356_411000000133",2
17545922,"342_231000000133",1
17545922,"350_231000000131",2
17545922,"356_231000000133",3
17545922,"12800_231000000133",4
17546568,"12943_711000000123",1
17546568,"12891_711000000133",2
17547855,"12942_711000000133",1
17550691,"12977_811000000133",1
17550691,"12885_811000000133",2
17550691,"31340_811000000133",3
17550691,"344_811000000131",4
17550691,"341_811000000131",5
17550691,"12963_811000000133",6
17551215,"12836_311000000133",1
17551215,"12871_311000000133",2
17551215,"239_311000000133",3
17551215,"228_311000000133",4
17556333,"270_711000000133",1
17561294,"12891_411000000133",1
17561294,"12945_411000000133",2
17561294,"344_411000000131",3
17561294,"12955_411000000133",4
17561294,"12837_411000000133",5
17561294,"305_411000000133",6
17561294,"288_411000000133",7
17564388,"279_131000000133",1
17564388,"12943_131000000123",2
17564388,"10968_131000000133",3
17566901,"12842_711000000133",1
17570118,"12943_131000000123",1
17570118,"356_131000000133",2
17570118,"279_131000000133",3
17570451,"287_331000000133",1
17570451,"286_351055022133",2
17571214,"12970_511000000133",1
17571214,"317_511000000133",2
17573769,"12891_411000000133",1
17577329,"12810_611000000133",1
17578572,"283_131000000133",1
17578572,"12943_131000000123",2
17578572,"279_131000000133",3
17578572,"280_131000000133",4
17579308,"342_611000000133",1
17579308,"31342_611000000133",2
17579308,"356_611000000133",3
17579308,"336_611000000131",4
17579308,"12958_611000000133",5
17579308,"350_611000000131",6
17580557,"356_511000000133",1
17580557,"12800_511000000131",2
17580557,"12935_511000000133",3
17580557,"341_511000000132",4
17582364,"12885_711000000133",1
17582364,"31340_711000000133",2
17582364,"12977_711000000133",3
17582364,"12970_711000000133",4
17583624,"256_131000000133",1
17583624,"12980_131000000133",2
17583888,"287_231000000133",1
17583888,"279_231000000133",2
17583888,"286_231000000133",3
17586351,"279_131000000133",1
17586351,"10968_131000000133",2
17586351,"12943_131000000123",3
17589683,"356_131000000133",1
17589683,"350_131000000131",2
17589683,"342_131000000133",3
17589683,"304_131000000133",4
17589683,"329_131000000133",5
17594293,"356_411000000133",1
17594293,"350_411000000131",2
17594293,"342_411000000133",3
17594293,"336_411000000131",4
17594730,"367_131000000133",1
17598573,"279_131000000133",1
17598573,"12943_131000000123",2
17598573,"31345_131000000133",3
17602353,"305_611000000133",1
17602353,"12945_611000000133",2
17602353,"12962_611000000133",3
17604144,"10967_131000000133",1
17604144,"217_131000000133",2
17604144,"219_131000000133",3
17604436,"31340_411000000133",1
17604436,"12891_411000000133",2
17604436,"344_411000000131",3
17604436,"12977_411000000133",4
17604436,"12878_411000000131",5
17604436,"12945_411000000133",6
17604436,"12885_411000000133",7
17604436,"12962_411000000133",8
17604436,"12955_411000000133",9
17604436,"305_411000000133",10
17604436,"291_411000000133",11
17608151,"255_411000000133",1
17608151,"12980_411000000133",2
17608151,"12851_411000000133",3
17608151,"256_411000000133",4
17608151,"12871_411000000133",5
17608151,"239_411000000133",6
17608930,"31342_131000000133",1
17608930,"12885_131000000133",2
17608930,"12891_131000000133",3
17608930,"31340_131000000133",4
17608930,"337_131000000133",5
17608930,"342_131000000133",6
17608930,"12958_131000000133",7
17608930,"341_131000000131",8
17608930,"287_131000000133",9
17611773,"253_411000000132",1
17613880,"279_231000000133",1
17613880,"280_231000000133",2
17614556,"356_131000000133",1
17614556,"329_131000000133",2
17614556,"337_131000000133",3
17614556,"304_131000000133",4
17614556,"341_131000000131",5
17614556,"287_131000000133",6
17614556,"283_131000000133",7
17614590,"12963_511000000133",1
17615185,"12955_511000000133",1
17615185,"12945_511000000133",2
17615185,"293_511000000133",3
17615185,"12891_511000000133",4
17615185,"12837_511000000133",5
17615185,"12962_511000000133",6
17615185,"12840_511000000133",7
17615185,"319_511000000133",8
17615185,"305_511000000133",9
17615185,"12878_511000000131",10
17615914,"20478_811000000133",1
17615914,"239_811000000133",2
17617966,"255_711000000133",1
17617966,"224_711000000133",2
17617966,"225_711000000133",3
17617966,"10963_711000000133",4
17628291,"12855_131000000133",1
17628291,"287_131000000133",2
17628291,"12830_131000000133",3
17628591,"219_351052010133",1
17628591,"220_351053015133",2
17628591,"218_331000000133",3
17629081,"12943_351052010123",1
17629081,"12855_341041005133",2
17629081,"337_331000000133",3
17629081,"350_331000000131",4
17629081,"12800_331000000133",5
17629081,"356_331000000133",6
17629081,"280_341041005133",7
17630420,"12836_511000000133",1
17630420,"12871_511000000133",2
17630420,"10963_511000000133",3
17632560,"292_711000000133",1
17632560,"288_711000000133",2
17633615,"12851_131000000133",1
17633615,"217_131000000133",2
17633615,"10962_131000000133",3
17633615,"254_131000000113",4
