"mrun_1","mrun_2"
3012424,25718202
3018027,26448593
3020767,2366938
3022923,11601142
3028638,26192543
3028952,17822823
3032114,20048260
3054804,25381289
3054804,26809805
3067456,10548032
3077856,22023555
3077856,26571491
3084066,26695619
3131501,25224588
3131837,4259743
3142344,26028596
3146828,27399555
3167416,25989035
3178703,26771619
3188103,26435864
3191571,27630547
3198828,1521262
3205178,27623585
3223006,26300877
3223006,27222645
3239428,27037592
3239428,27234828
3242153,26354704
3246768,27622037
3247859,25674881
3263700,22672340
3277565,25922223
3279460,20225245
3279460,24528690
3307431,878581
3311449,26252324
3317111,16651445
3323264,26575104
3324887,27037259
3329510,21085528
3329794,26021463
3365604,25206730
3372355,26751200
3376081,25923840
3393935,26500116
3395850,12948521
3396780,23535284
3398058,25987611
3398155,25334720
3399515,18835754
3399515,21277062
3425843,27622608
3427931,26179618
3428895,20013885
3434670,27628423
3436515,7355892
3436515,13735737
3436763,6796449
3442903,19361068
3458621,26223697
3467036,26645715
3478020,3952740
3478099,25422440
3479236,27628752
3481672,25363987
3487856,25456351
3513552,25365489
3514538,26770955
3529498,25731213
3531551,25649097
3532154,1495012
3541494,2821849
3542475,25368325
3543647,26581909
3545908,26403474
3549726,26571756
3557240,3062421
3557400,22047216
3560825,27003934
3568754,3506896
3571915,19157927
3586799,22660417
3589345,26446570
3610674,26794998
3623713,15371487
3625129,27016105
3629079,25904993
3633779,26160185
3663177,26170801
3664067,27206435
3674473,26499280
3674473,26513866
3683362,26621993
3691482,26574892
3694564,2941212
3696437,8317084
3696437,25385411
3706281,15922191
3707093,20601518
3714449,26561577
3748092,26343954
3748791,9825719
3751983,25691212
3770670,25520225
3776794,25289146
3810345,25727034
3812053,1943148
3837633,26250538
3847701,586462
3860204,4455293
3860204,6662263
3860204,25364187
3868370,26431836
3872074,26863902
3875540,22397914
3911325,26572457
3925542,25725207
3934435,8769658
3945372,8027390
3955166,26764456
3955166,26837803
3976480,9118826
3976480,26707046
4004936,25937029
4019028,8452356
4019028,20862516
4051713,8693809
4051713,26113077
4083564,27627622
4085716,25542329
4096897,26334164
4136530,6605172
4137383,25918280
4153594,26642029
4164895,25445428
4172218,26666742
4200837,24464618
4200837,27054631
4201525,20536238
4216951,25905023
4225610,16740180
4228271,26699370
4229836,3531551
4229836,25649097
4247861,8715401
4247986,192600
4252750,25428438
4257176,26834068
4268560,23927121
4269309,27404423
4269797,13041011
4280368,12235549
4280368,26374165
4282333,12520138
4285078,26651676
4294738,27631337
4300145,26524377
4323069,7341140
4325333,27170380
4326746,26343142
4332128,24257501
4338802,26160134
4341499,26387053
4359420,26672596
4362094,25900982
4380788,26292395
4380788,27627139
4382986,5899231
4398814,25239697
4416654,24379467
4416654,26817590
4421670,25733351
4436419,18378343
4437306,26544456
4440971,26823744
4441694,19543510
4445410,10677413
4450664,3246768
4450664,27622037
4455293,25364187
4462458,26617104
4479896,25300347
4480852,15184385
4489793,27232372
4495249,15609052
4498396,26415600
4501930,26508099
4505056,26345587
4510508,26186118
4525466,4991981
4562341,27026541
4571628,19543182
4573388,27223348
4573496,25411512
4581113,27101883
4584441,26851107
4589052,15172901
4589549,25906798
4591173,26710085
4593670,498040
4593670,10560115
4598758,25586157
4603615,16132358
4610016,27632946
4617595,22350810
4621284,13423987
4624294,25658085
4624294,26086896
4625689,11153661
4625689,25363243
4634686,170256
4644748,10401708
4653878,27337982
4657944,317234
4657944,25917986
4659110,26731393
4660664,14906151
4673488,13598984
4701960,25441055
4705059,8724570
4716075,27627535
4718570,7053005
4718570,11061334
4727285,3090855
4732256,26889749
4738263,26572162
4746456,26899634
4753256,26373521
4774039,7048681
4791114,7215297
4792716,15065153
4798072,19872134
4798072,25371793
4840861,26810717
4848885,9049963
4859271,25451586
4861277,20954119
4870668,26834894
4884163,25858089
4887373,26826120
4918381,27043567
4922733,25542602
4925145,5305123
4925145,11194192
4930496,12270084
4944088,25549673
4944271,25881115
4944271,26311693
4951245,25727034
4951245,26658291
4956300,2909670
4956684,7956638
4966500,7121598
4972197,21488144
4976985,26601148
4978854,207886
4998276,26667442
4998276,27634072
5005411,26570409
5028523,26652623
5037673,26629889
5046946,26346304
5050501,18210806
5053954,27100109
5056665,25781241
5060236,26153568
5075821,25340486
5092534,26719333
5092534,26797458
5113326,26109898
5128189,25283311
5135436,8624718
5155421,5827778
5172084,26907768
5174610,26714820
5176056,25680737
5180843,2576677
5183662,26327394
5192666,26333270
5209206,23624559
5209206,26614520
5209206,27165437
5223898,26411438
5229072,10972984
5234976,14600602
5234976,26765101
5243854,19166816
5243854,26409977
5258891,26227954
5260109,25185555
5261297,25440115
5266920,20695216
5269225,1349119
5276312,26439854
5277816,15882047
5284701,26653222
5305123,5028523
5305123,26652623
5315282,25428381
5327757,915584
5331809,26632462
5344956,22812976
5347131,25698457
5350314,3523803
5350321,6794529
5365899,1994889
5365899,14349499
5368618,25855814
5371614,25563369
5375457,26721757
5386116,26873105
5392639,25895422
5393631,26906544
5394311,6505188
5408024,26652709
5413459,26869541
5418519,12456203
5418519,26818752
5426012,17877848
5445089,27626478
5461671,27633725
5466192,25652799
5470067,25297182
5470067,26649061
5500583,10053951
5519636,26754967
5519728,11046664
5522684,25413862
5535064,27193668
5548797,17453580
5573385,25445946
5602853,25954705
5605092,17294646
5624020,25988705
5624020,26450419
5639382,25414209
5648057,26439690
5649039,27230906
5651517,26714200
5667206,26576856
5683799,14305509
5683799,16549238
5686288,26755622
5688229,14035987
5688229,25945000
5690071,11073004
5690920,26789127
5702393,26006378
5702393,26625013
5710302,26520293
5716226,27043413
5722282,26793104
5727257,25857555
5737940,4524612
5738235,26082207
5760357,25294006
5760787,26408198
5763628,25960185
5792451,5208722
5792451,20820295
5802345,26719991
5804648,25435338
5808193,22598485
5811371,4883133
5817899,15956644
5817899,27632391
5820450,26888409
5823873,26792377
5823873,27496258
5824660,5503999
5825155,2474788
5825386,25720240
5825431,26873019
5865322,18912901
5874240,21497307
5874240,25544560
5876738,26250192
5887902,16466766
5897058,10154798
5903335,5683799
5903335,14305509
5903335,16549238
5914497,14226880
5914497,23104505
5918703,26718906
5924400,26387955
5945888,25305040
5945888,27189140
5962398,17329643
5969233,3178703
5969233,26771619
5994229,25680737
5997280,20782221
5997280,27016788
5999136,26884843
6019451,25540283
6031923,25162492
6038799,26434503
6042066,25121469
6043227,27369114
6044338,27541842
6046076,26008181
6066105,26865386
6067582,25915680
6067582,26207181
6070785,26223843
6070785,27534167
6082505,4844219
6096137,21049482
6097463,1680435
6097463,17689834
6098238,27628775
6100147,19876343
6108522,2375410
6111656,26829724
6114607,23013244
6124360,25672942
6125823,27623372
6127516,21661498
6128388,25167995
6131180,4676105
6132392,7834727
6132392,26216667
6145536,19332136
6147001,26022459
6147001,26253503
6158873,26322536
6167972,25665278
6172743,26802467
6181181,11053511
6182885,4041514
6183294,26255561
6184224,26401412
6205970,3297504
6218043,27017476
6218080,25173332
6222653,482973
6245857,26176681
6246428,25933654
6250465,25903261
6261745,25933132
6263707,15781272
6272655,21869551
6279718,25223520
6301355,21266891
6302542,4719160
6305204,26691265
6308728,11338706
6328026,26302011
6330249,12181996
6330512,22812660
6330512,26874004
6341270,8201983
6344052,13639033
6353593,26095021
6358106,24617544
6371289,5346749
6372374,25549330
6377771,2717182
6399230,2605010
6399230,11868001
6399230,26252834
6400506,22833968
6404083,25451049
6420008,23806711
6420008,25923840
6421518,26345151
6431274,20036285
6443562,26586508
6449229,23637655
6466894,15553311
6466894,25315622
6473182,25389264
6473916,19859350
6476938,26434586
6486054,27631345
6502496,26009226
6514396,26785348
6516845,26181421
6517179,16153583
6520126,8068193
6529946,26546380
6535015,25408485
6549351,25904995
6557790,17500269
6559816,4619713
6562775,4172218
6562775,26666742
6566879,26200640
6574436,26553005
6576835,26256447
6576835,26259951
6586779,8433557
6596739,6214850
6620017,26867203
6631050,26650261
6633086,23878157
6635869,25218167
6641065,25885041
6648653,27624650
6652999,13462891
6660298,26435087
6662263,4455293
6662263,25364187
6668963,25265333
6677436,2827448
6677436,25940877
6681426,26631003
6687559,22662870
6702617,17934133
6702617,19132914
6705771,20706379
6707298,26679679
6714783,20304186
6714902,11798876
6715870,26121872
6742422,26814591
6752196,14296638
6752196,26812289
6770929,7722939
6770929,27006119
6772770,18306295
6783039,26911791
6783760,19875792
6783841,26673346
6831417,25399253
6841921,25350496
6843071,12739000
6851333,25666702
6853690,25259956
6864447,25355945
6864447,26644880
6867922,25776473
6871982,25253044
6874342,25162853
6894808,26406547
6900596,20529263
6900596,26618974
6911182,26428261
6926334,23201197
6933740,27378663
6935255,26138635
6935338,26740380
6948738,26216061
6954811,26543086
6955162,15208394
6955162,26644882
6961321,25540215
6968623,20985168
6970047,18083231
6971970,20124141
6971970,26848750
6984835,26295557
7000010,25284881
7004285,25348202
7026381,17551215
7035473,27018079
7036431,19491444
7046937,2147036
7046937,26576060
7048266,26897061
7064958,26914800
7073663,25366756
7081993,9500476
7081993,25430614
7084793,14919699
7104961,27621955
7109246,27379368
7112953,24202764
7143329,17487446
7143329,26582567
7150683,9657816
7156285,26343393
7170244,5277555
7180024,12767740
7180349,14404499
7189878,26022459
7189878,26253503
7189878,26668706
7198770,27635553
7208652,25947888
7222158,26504020
7225743,26714230
7238633,26422111
7239430,25428447
7250704,978433
7260598,10683957
7265701,26565169
7279650,26421167
7285525,26663301
7291775,3095513
7305949,22442511
7310664,26791825
7322325,26756573
7326284,26226812
7326284,26445054
7332312,12539565
7340155,25857178
7342612,3691849
7345457,25884010
7345457,26187055
7345457,26386400
7352693,10977539
7370818,25644853
7372047,16909718
7377988,18756437
7384749,2655045
7391566,26337347
7394490,26218286
7399010,4638540
7399502,26140344
7402436,6097463
7402436,10933927
7402436,25248910
7417590,24089863
7422207,25482557
7425365,18582611
7425365,26854682
7431668,9034436
7431668,25899666
7439723,7279650
7469267,25776161
7474966,26868934
7482878,26596654
7484680,25443473
7484680,25889900
7491489,13883343
7491489,23709866
7491489,26171453
7492501,15739607
7492501,26578312
7494939,14009101
7494939,25436331
7501362,26019023
7520654,27054675
7532650,27213397
7542249,25555986
7542249,26631187
7553776,26274474
7570895,3751659
7577645,26222315
7586852,25694719
7587747,11296432
7587747,24824574
7615240,17650084
7615966,1709854
7622866,26034239
7623719,26309892
7631570,25955046
7638051,19866321
7641531,26312092
7642130,26578956
7654898,25244121
7655327,16529165
7657570,27625716
7664613,26551754
7696599,3696321
7700259,15119950
7700339,27629311
7704459,26584612
7722939,27006119
7735606,25333207
7736346,25197935
7750504,26187767
7755532,25230997
7760975,19449135
7763599,19378983
7766435,25885733
7766435,26385699
7766902,26661483
7771436,11048457
7773757,27158904
7785050,26206278
7796168,27033787
7825367,15102868
7829402,27367281
7829849,10234698
7832488,23150530
7834727,26216667
7858317,2148958
7858317,26677421
7871352,25267674
7871912,2580912
7894395,27099642
7900410,25313748
7912981,27214531
7923802,25297324
7924725,25325270
7932886,25670566
7932886,26037896
7933093,25548856
7933139,9187531
7933952,26703525
7934738,7279650
7946129,26340862
7946689,25422553
7948559,26222040
7981497,26317166
7983927,26919536
7990098,25529777
7993509,10580852
8004828,26347068
8020123,26362215
8027786,26765037
8035731,25299411
8043639,10761950
8052929,25832426
8067383,2666165
8082129,11766042
8107277,25684798
8109671,21821028
8109671,26115346
8114827,26179643
8115452,21159999
8154554,6701185
8165857,25665043
8182030,18020805
8182186,26835780
8187869,11770605
8196296,25653177
8204189,26198039
8204455,27054104
8219242,11498921
8227027,26755517
8229240,26552924
8230135,27634541
8246183,25877510
8248110,26762262
8250654,26788328
8257727,26907892
8263763,26864298
8266960,25929885
8275350,10612290
8276508,25183943
8285758,11169171
8301909,95684
8306438,1184803
8315563,18699039
8324025,24733218
8324025,26031283
8351215,20958445
8358083,25316906
8364158,27338202
8370555,2834003
8370555,25238491
8371933,26669928
8390225,21719700
