"mrun_1","mrun_2"
10668473,12336604
10668473,26601451
10692194,26207998
10724095,14583700
10729859,5411034
10754587,15936239
10772093,25990880
10782620,26089325
10842405,17458621
10852699,1262514
10852699,9216710
10863323,26277455
10912860,25335025
10914012,25404280
10914505,2014138
10914505,26011829
10920234,15192288
10950963,25718521
10964213,25544118
10981087,26510494
10986240,27625335
11013383,4318748
11045088,2135913
11046262,26195911
11069398,25257916
11074338,16414080
11074338,25446845
11081458,26014138
11123174,26204696
11146771,26205051
11147998,26689615
11165010,13756836
11185375,25331079
11185904,25280271
11207713,26086602
11226282,26123688
11252669,25904029
11294426,15528615
11299720,26358647
11301462,20608958
11301462,26870651
11334708,11967101
11337806,27017897
11373899,16713966
11391920,3027058
11394878,27047956
11412230,26411988
11430672,3553925
11432285,27005798
11453788,26397439
11462072,26891319
11480792,24196746
11497608,26190701
11530158,25207035
11630518,26038170
11631152,26022423
11641755,25655582
11653880,21290221
11658695,18269721
11672828,25899172
11675205,26874169
11680611,8577526
11686341,19968155
11696141,25241515
11702364,25727919
11708405,8503856
11734146,26439215
11744962,13566214
11772486,21349803
11772486,26173567
11778483,25650043
11779905,14988458
11807875,25933329
11821138,26182350
11822252,11631152
11822252,26022423
11854107,22517307
11867688,24463590
11879079,27404378
11912869,15389574
11919977,27193931
11930974,25657370
11951763,27521742
11957944,25664846
11967830,25907246
11967830,26280716
12014208,3175502
12017309,26381664
12017309,26440077
12052502,20825875
12060785,19421129
12124278,25894693
12135242,25211656
12137810,21850602
12137810,22136970
12148199,23401709
12151549,27625109
12171429,19831423
12173204,25988076
12174843,26837589
12186877,26176360
12195433,26763424
12201847,2264139
12201847,25718554
12206217,26598212
12209314,23424993
12278194,405242
12284243,25542588
12294857,24119830
12301112,27034620
12305394,23496093
12307082,26587338
12333619,10246332
12334407,25769872
12336604,26601451
12370645,19880533
12388957,25691547
12409212,22177145
12411797,25451897
12411797,25732548
12411797,25908350
12417634,18412444
12426642,19205451
12436228,26875583
12450241,27193931
12451606,14371248
12465815,3758371
12465815,14741577
12466622,25658868
12471099,26062595
12506240,26674072
12584856,26029537
12584856,26033207
12631927,26590876
12634961,16378767
12638779,17216155
12638779,26504383
12643692,26661897
12655669,26184754
12660340,26426272
12666687,26334167
12671545,26725904
12678615,27622081
12705713,25565830
12707298,26317975
12731031,25923277
12741582,13136267
12768484,26503616
12815883,16019592
12822641,2091626
12823993,3634586
12823993,7991575
12825691,27052153
12837272,26257789
12851246,26093226
12852754,1001856
12856291,4195140
12878042,4747731
12892822,5196840
12893983,26997836
12897719,1009062
12903873,25918289
12909890,24058112
12924793,6863775
12929565,25950038
12931125,26403825
12993212,27184728
13011911,26637979
13042631,27030502
13076011,25687570
13104979,26521728
13105209,6971885
13142730,26616733
13164238,26208748
13206536,25380507
13206536,26064158
13233355,13436319
13233355,25691042
13242231,5061163
13247967,16385255
13269471,23099566
13272718,26409089
13301180,26633692
13347691,26758808
13369104,2289257
13370365,26910289
13372499,17747210
13372499,20969474
13388215,26442626
13389361,21990712
13430373,12779400
13436319,25691042
13439296,25997273
13440679,2614218
13440679,10293482
13462309,8443571
13481718,25538172
13481718,26252202
13500183,26874580
13500940,27361405
13508043,8419007
13509795,25773402
13561739,26448399
13562192,26404039
13579305,25299973
13579305,26417102
13598888,26504950
13598888,26522778
13621195,25697126
13626650,26565678
13643996,14970162
13668032,13580726
13696285,14634367
13701416,27228959
13753774,25431632
13753774,25545469
13788569,26032858
13795807,12234124
13805787,26041801
13818710,25931808
13846502,245618
13894803,26374897
13907797,8923212
13907797,27393838
13914280,27358896
13925615,26513806
13944427,20287423
13996577,25647509
13997365,27630312
14018257,20182490
14030537,26185116
14031803,25356741
14031803,25516377
14031803,25516769
14031803,25895889
14035998,5088810
14047436,10271511
14053974,26023952
14092377,23365617
14102352,25239127
14102974,27634290
14110991,25250627
14117786,26507967
14153811,26398011
14161317,11185329
14162735,12159920
14177208,26045524
14178147,25315841
14208657,26041849
14210564,16376239
14210564,25925423
14240339,26194575
14254731,2752320
14271960,8076679
14276385,25389628
14301046,26869563
14349219,25929049
14395124,26046562
14409254,25538117
14417503,25271796
14417626,27048238
14421185,2928842
14446489,25770127
14446489,25780889
14448777,10345292
14459648,26870368
14459648,27004418
14516604,25266622
