"mrun_1","mrun_2"
7068780,17030435
7071287,1846002
7085796,25776193
7099772,25380657
7110495,5940887
7115523,13413445
7135602,3170052
7152255,26551566
7158711,22077491
7168841,7411307
7169806,13060665
7169806,27212105
7198733,6069480
7198733,22526339
7198733,25922087
7203322,4675798
7203322,26854153
7208542,25571414
7210384,4018879
7213551,25146960
7228469,26043534
7242228,6068089
7242228,26364881
7252127,1147724
7252127,12540456
7252127,26368673
7265850,4263604
7273529,24936484
7273635,23403274
7275117,22031293
7277332,15498032
7278192,25887391
7285736,5378881
7299230,26673522
7303378,11683999
7314369,21094447
7346146,8640242
7361485,6784310
7367454,22009425
7385274,11291026
7385274,22331538
7385274,26362131
7394993,1286697
7394993,27025151
7402296,16596272
7402436,25248910
7408415,17730059
7421596,26208535
7433390,25650189
7441615,26896923
7444582,18329551
7449349,19153825
7455217,22859584
7455217,26569921
7472649,685622
7495911,25777760
7496619,25590195
7520407,25179265
7533005,8713890
7544919,26997549
7562544,25941856
7589735,26953227
7598195,26671416
7609224,26545869
7609224,26872366
7609224,26873045
7611098,25959838
7631570,25955046
7636651,20864434
7636651,26569814
7642036,866427
7642036,26446486
7653625,9453422
7663935,25331596
7663935,25644828
7669998,26682223
7678458,15745595
7690417,7346146
7690417,8640242
7695361,10901604
7708128,25938153
7710398,6995515
7720066,15783286
7741451,8256082
7741451,22947449
7762034,4071495
7771910,14455133
7784204,4150142
7789545,26422686
7793623,5526929
7796380,25899012
7797131,20918017
7799572,18993498
7799572,22054788
7830234,26901020
7838395,25196651
7852133,26037496
7857910,19112717
7858470,17076004
7858470,26162833
7859870,7278192
7859870,25887391
7862853,3918374
7862853,26006606
7865215,9774052
7865333,26724674
7875643,26401938
7884770,2674988
7894395,27099642
7906194,26851595
7915239,10033869
7915239,25183058
7931597,7729854
7941011,26862817
7947825,26324761
7947833,5812109
7947833,26546750
7962175,8601627
7962175,26357636
7978200,26342655
7978200,26461286
8009504,11103469
8009504,26310292
8016372,4163254
8019400,25342199
8019400,25393515
8037098,7571791
8047223,25906696
8050637,3937350
8050637,14062910
8119407,14370817
8132753,15533001
8134592,6529894
8135553,25669810
8135760,14933415
8138379,27009668
8161176,26908762
8161638,22753055
8162538,9514700
8165597,18466021
8172987,26089575
8188337,25917479
8214562,26995551
8223968,21863852
8223968,26037574
8235334,26444234
8244768,2898814
8250114,4675798
8250114,7203322
8250114,26854153
8256082,22947449
8257727,26907892
8278893,9211705
8278893,26499827
8290309,20473153
8290309,26171325
8290309,26282388
8292280,26351300
8295909,16121806
8295909,22609327
8302293,26111662
8304222,18768612
8309522,9077006
8328059,26830349
8331996,26370410
8353887,4238750
8353887,25539907
8358648,23969311
8358648,27187238
8379898,27632826
8385773,17557134
8388270,8059463
8401304,25876864
8419004,4313192
8423160,19663718
8451518,4313192
8451518,8419004
8459493,26220277
8472723,15439188
8472723,26632310
8502177,12931175
8505416,26802448
8535947,4723068
8539485,19903969
8572026,9998275
8582966,26655414
8595246,25267030
8601627,26357636
8604234,26430497
8607032,8625658
8608666,15868240
8608666,24219465
8608666,26203358
8618223,25282155
8627627,19853672
8634385,26898089
8647997,25577785
8655108,14379711
8661553,20709187
8670700,26531613
8672481,27623665
8684449,25169915
8684449,26195970
8688432,25902907
8700674,16305844
8723407,26508288
8724950,12664339
8730654,26014513
8731132,19279431
8749570,25947082
8757643,26312114
8757643,26624889
8766226,14102491
8788080,6074163
8790079,8780523
8819101,13645488
8822735,4665310
8822735,7720206
8836989,27206118
8846553,26180074
8860140,13533579
8870160,27404568
8877373,26553073
8887096,27019817
8888005,26441108
8891899,866549
8891899,12414278
8894589,23597591
8894589,25325313
8894589,26807507
8895325,26178983
8895325,26273628
8895614,11817305
8903218,26041087
8907540,9368850
8907540,10390260
8907540,19419778
8923918,25589376
8935216,26130600
8935216,26514523
8943705,232882
8943705,26404331
8944357,25691341
8953483,26890265
8972388,26797019
8977987,14447135
8977987,26676991
8978874,26285042
8982835,19304202
8985086,26727143
9010541,20570499
9013481,25564756
9019137,557160
9024773,4083940
9028099,5587030
9028099,9894852
9032123,26682470
9073044,11024734
9078150,25729174
9080436,25439958
9082140,25922283
9085627,27200833
9091204,24847895
9093280,8986791
9102413,9082309
9129198,5812109
9129198,7947833
9129198,14189664
9129198,16652696
9129198,26546750
