"mrun","rbd_cc","preferencia_postulante"
14484109,"10915_131000000133",1
14484109,"60_131000000133",2
14484109,"4_131000000133",3
14485966,"7_131000000133",1
14485966,"10911_131000000133",2
14485966,"1_131000000131",3
14485966,"12610_131000000133",4
14485966,"5_131000000133",5
14519529,"12587_131000000133",1
14519529,"67_131000000131",2
14525843,"12720_131000000133",1
14525843,"1_131000000131",2
14536588,"10911_131000000133",1
14536588,"30001_131000000133",2
14536588,"4_131000000133",3
14542093,"52_131000000133",1
14542093,"7_131000000133",2
14542093,"1_131000000131",3
14544183,"10911_461064008133",1
14544183,"30003_431000000133",2
14544273,"12630_131000000133",1
14544273,"30001_131000000133",2
14544273,"12547_131000000133",3
14544273,"7_131000000133",4
14547400,"10915_131000000133",1
14547400,"60_131000000133",2
14547400,"12547_131000000133",3
14547400,"50_131000000133",4
14547400,"32_131000000133",5
14547400,"52_131000000133",6
14547960,"4_131000000133",1
14547960,"52_131000000133",2
14547960,"12713_131000000133",3
14547960,"60_131000000133",4
14552855,"10892_231000000133",1
14552855,"12547_231000000133",2
14552855,"7_231000000133",3
14553749,"5_131000000133",1
14553749,"8_131000000133",2
14553749,"4_131000000133",3
14553749,"30003_131000000133",4
14565015,"30001_131000000133",1
14565015,"10892_131000000133",2
14565015,"67_131000000131",3
14566581,"10906_511000000133",1
14566581,"30003_511000000133",2
14566581,"30005_511000000133",3
14566581,"45_511000000113",4
14571007,"7_131000000133",1
14571007,"12716_131000000133",2
14571007,"12610_131000000133",3
14571007,"52_131000000133",4
14580452,"56_131000000133",1
14580452,"60_131000000133",2
14580452,"52_131000000133",3
14581225,"60_511000000133",1
14581225,"10915_511000000133",2
14581225,"31306_511000000131",3
14592013,"50_711000000133",1
14592013,"10892_711000000233",2
14592362,"4_131000000133",1
14592362,"10915_131000000133",2
14592362,"52_131000000133",3
14592362,"10892_131000000133",4
14594872,"30001_231000000133",1
14594872,"67_231000000131",2
14594872,"56_231000000133",3
14594872,"12587_231000000133",4
14594872,"4_231000000133",5
14594872,"45_231000000113",6
14601118,"56_711000000133",1
14601118,"30001_711000000133",2
14601118,"12587_711000000133",3
14602703,"52_131000000133",1
14602703,"4_131000000133",2
14602703,"5_131000000133",3
14602703,"7_131000000133",4
14618640,"4_431000000133",1
14618640,"12610_461064001133",2
14618640,"10911_451054018133",3
14629462,"12720_131000000133",1
14629462,"30001_131000000133",2
14629462,"4_131000000133",3
14629462,"56_131000000133",4
14629462,"67_131000000131",5
14629462,"10906_131000000133",6
14636860,"40395_711000000133",1
14642159,"52_131000000133",1
14642159,"4_131000000133",2
14642159,"5_131000000133",3
14654742,"26_711000000133",1
14654742,"30005_711000000133",2
14654742,"30012_711000000133",3
14655592,"12587_311000000133",1
14655592,"52_311000000133",2
14658530,"1_131000000131",1
14658530,"7_131000000133",2
14665057,"5_131000000133",1
14665057,"4_131000000133",2
14665057,"10915_131000000133",3
14665057,"12720_131000000133",4
14666334,"50_711000000133",1
14666334,"56_711000000133",2
14666334,"30005_711000000133",3
14674009,"56_411000000133",1
14674009,"60_411000000133",2
14675271,"56_511000000133",1
14675271,"67_511000000132",2
14679623,"67_331000000131",1
14679623,"32_371072007133",2
14679623,"40230_351052010133",3
14698743,"12630_131000000133",1
14698743,"10911_131000000133",2
14699884,"4_131000000133",1
14699884,"10915_131000000133",2
14699884,"5_131000000133",3
14700947,"10915_131000000133",1
14700947,"4_131000000133",2
14709649,"10892_131000000133",1
14709649,"4_131000000133",2
14709649,"10906_131000000133",3
14709649,"12587_131000000133",4
14709649,"30001_131000000133",5
14711925,"52_411000000133",1
14714717,"52_711000000133",1
14714717,"12713_711000000133",2
14714717,"12547_711000000133",3
14714717,"12630_711000000133",4
14718633,"7_131000000133",1
14718633,"52_131000000133",2
14718633,"1_131000000131",3
14726448,"67_131000000131",1
14726448,"5_131000000133",2
14733463,"50_311000000133",1
14733463,"10892_311000000233",2
14733463,"9_311000000133",3
14733463,"12659_311000000133",4
14733463,"27_311000000133",5
14733463,"5_311000000133",6
14736294,"1_131000000131",1
14736294,"7_131000000133",2
14736294,"52_131000000133",3
14742651,"5_131000000133",1
14742651,"10915_131000000133",2
14742651,"60_131000000133",3
14742651,"4_131000000133",4
14742651,"12587_131000000133",5
14742651,"10892_131000000133",6
14742651,"30001_131000000133",7
14742651,"67_131000000131",8
14753448,"4_231000000133",1
14753448,"12547_231000000133",2
14753448,"10892_231000000133",3
14753448,"52_231000000133",4
14754097,"56_511000000133",1
14754097,"30005_511000000133",2
14764845,"9_511000000133",1
14764845,"10892_511000000233",2
14764845,"12570_511000000133",3
14765131,"10892_131000000133",1
14765131,"10915_131000000133",2
14765131,"7_131000000133",3
14779524,"56_811000000133",1
14779524,"52_811000000133",2
14793103,"12587_811000000133",1
14793103,"10915_811000000133",2
14793103,"10906_811000000133",3
14793103,"12720_811000000133",4
14793896,"12547_811000000133",1
14793896,"12716_811000000133",2
14794869,"10906_511000000133",1
14794869,"30001_511000000133",2
14794869,"12587_511000000133",3
14796713,"10906_611000000133",1
14796713,"9_611000000133",2
14800676,"10892_411000000233",1
14800676,"12587_411000000133",2
14800676,"67_411000000132",3
14800676,"12694_411000000133",4
14802089,"7_131000000133",1
14802089,"4_131000000133",2
14802089,"12720_131000000133",3
14811593,"52_611000000133",1
14819410,"10893_711000000131",1
14819410,"30002_711000000131",2
14819410,"12501_711000000133",3
14819410,"30012_711000000133",4
14819410,"22_711000000133",5
14824646,"1_131000000131",1
14824646,"12547_131000000133",2
14824646,"7_131000000133",3
14867023,"10906_811000000133",1
14867023,"12547_811000000133",2
14868467,"30003_711000000133",1
14868467,"10892_711000000233",2
14868467,"12570_711000000133",3
14868467,"12547_711000000133",4
14868467,"52_711000000133",5
14868467,"60_711000000133",6
14868467,"30002_711000000131",7
14870686,"10915_331000000133",1
14870686,"4_331000000133",2
14873999,"4_231000000133",1
14873999,"10906_231000000133",2
14873999,"12720_231000000133",3
14879338,"50_231000000133",1
14879338,"10915_231000000133",2
14879338,"52_231000000133",3
14879338,"4_231000000133",4
14886417,"56_811000000133",1
14886417,"45_811000000113",2
14887785,"1_131000000131",1
14887785,"52_131000000133",2
14901777,"12610_131000000133",1
14901777,"7_131000000133",2
14901777,"10911_131000000133",3
14914047,"10892_711000000233",1
14914047,"12547_711000000133",2
14914047,"8_711000000133",3
14914047,"17_711000000133",4
14922455,"12713_131000000133",1
14922455,"40230_131000000133",2
14930130,"10915_131000000133",1
14930130,"10892_131000000133",2
14930130,"4_131000000133",3
14930130,"56_131000000133",4
14930130,"67_131000000131",5
14930130,"60_131000000133",6
14930130,"30001_131000000133",7
14931425,"26_711000000133",1
14931425,"30005_711000000133",2
14931425,"12587_711000000133",3
14931425,"20_711000000133",4
14931425,"52_711000000133",5
14938022,"4_231000000133",1
14938022,"5_231000000133",2
14938022,"52_231000000133",3
14939966,"4_131000000133",1
14939966,"60_131000000133",2
14939966,"56_131000000133",3
14939966,"67_131000000131",4
14939966,"12720_131000000133",5
14939966,"50_131000000133",6
14958096,"10915_311000000133",1
14958096,"30006_311000000133",2
14958096,"19_311000000133",3
14960745,"30005_311000000133",1
14960745,"9_311000000133",2
14960745,"10892_311000000233",3
14960745,"27_311000000133",4
14960745,"25_311000000133",5
14961066,"12547_131000000133",1
14961066,"10906_131000000133",2
14961066,"4_131000000133",3
14961066,"60_131000000133",4
14973236,"12547_131000000133",1
14973236,"4_131000000133",2
14973236,"1_131000000131",3
14980926,"52_131000000133",1
14980926,"4_131000000133",2
14980926,"5_131000000133",3
14980926,"12547_131000000133",4
14980926,"8_131000000133",5
14980926,"30003_131000000133",6
14983852,"4_331000000133",1
14983852,"67_331000000131",2
14983852,"10892_331000000133",3
14990755,"5_131000000133",1
14990755,"67_131000000131",2
14990755,"50_131000000133",3
14994851,"4_131000000133",1
14994851,"5_131000000133",2
14994851,"10892_131000000133",3
14996884,"10915_231000000133",1
14996884,"67_231000000131",2
14996884,"60_231000000133",3
14996884,"10906_231000000133",4
14996884,"56_231000000133",5
14996884,"5_231000000133",6
14996884,"52_231000000133",7
14998493,"4_131000000133",1
14998493,"10892_131000000133",2
15005544,"30005_611000000133",1
15005544,"10915_611000000133",2
15005544,"10892_611000000233",3
15005544,"12587_611000000133",4
15007322,"4_431000000133",1
15007322,"10892_431000000133",2
15007322,"10911_461064008133",3
15008549,"10915_131000000133",1
15008549,"12547_131000000133",2
15008549,"1_131000000131",3
15008549,"7_131000000133",4
15015147,"45_811000000113",1
15030926,"52_231000000133",1
15033168,"12570_311000000133",1
15033168,"28_311000000133",2
15033168,"31306_311000000132",3
15034661,"12570_411000000133",1
15034661,"52_411000000133",2
15042131,"12716_311000000133",1
15042131,"12547_311000000133",2
15042524,"60_131000000133",1
15042524,"56_131000000133",2
15042524,"10906_131000000133",3
15042524,"10915_131000000133",4
15042524,"67_131000000131",5
15050209,"60_411000000133",1
15050209,"10915_411000000133",2
15050209,"10906_411000000133",3
15050209,"8_411000000133",4
15079773,"56_711000000133",1
15079773,"12694_711000000133",2
15105654,"12547_131000000133",1
15105654,"4_131000000133",2
15105654,"5_131000000133",3
15117445,"7_131000000133",1
15117445,"1_131000000131",2
15117445,"52_131000000133",3
15129738,"10893_411000000132",1
15129738,"17_411000000133",2
15137637,"4_131000000133",1
15137637,"5_131000000133",2
15137637,"10892_131000000133",3
15137637,"12547_131000000133",4
15149260,"30001_411000000133",1
15149260,"56_411000000133",2
15149260,"40395_411000000133",3
15158677,"30003_811000000133",1
15158677,"5_811000000133",2
15158677,"12547_811000000133",3
15158677,"20_811000000133",4
15170786,"10911_231000000133",1
15170786,"12716_231000000133",2
15170786,"12712_231000000133",3
15179622,"4_131000000133",1
15179622,"5_131000000133",2
15179622,"10892_131000000133",3
15179622,"30003_131000000133",4
15179622,"12547_131000000133",5
15194921,"12713_711000000133",1
15194921,"40230_711000000133",2
15194921,"25_711000000133",3
15216506,"12713_811000000133",1
15216506,"22_811000000133",2
15223324,"10911_131000000133",1
15223324,"4_131000000133",2
15223324,"7_131000000133",3
15223324,"40230_131000000133",4
15223584,"12720_131000000133",1
15223584,"5_131000000133",2
15223584,"30001_131000000133",3
15223584,"12547_131000000133",4
15223584,"10892_131000000133",5
15223584,"50_131000000133",6
15223584,"60_131000000133",7
15230014,"10911_131000000133",1
15230014,"12610_131000000133",2
15230014,"40230_131000000133",3
15236426,"32_811000000133",1
15236426,"31_811000000133",2
15236426,"12716_811000000133",3
15249342,"4_231000000133",1
15249342,"10915_231000000133",2
15249342,"60_231000000133",3
15249342,"5_231000000133",4
15249342,"12547_231000000133",5
15249746,"56_811000000133",1
15249746,"10892_811000000233",2
15249746,"10906_811000000133",3
15249746,"60_811000000133",4
15249746,"40395_811000000133",5
15251528,"4_131000000133",1
15251528,"1_131000000131",2
15251528,"25_131000000133",3
15254710,"12712_611000000133",1
15254710,"22_611000000133",2
15258982,"30003_231000000133",1
15258982,"5_231000000133",2
15258982,"12720_231000000133",3
15259411,"4_131000000133",1
15259411,"12547_131000000133",2
15280316,"30003_231000000133",1
15280316,"10892_231000000133",2
15280316,"8_231000000133",3
15280316,"25_231000000133",4
15286848,"4_131000000133",1
15286848,"52_131000000133",2
15286848,"5_131000000133",3
15286848,"10892_131000000133",4
15289380,"10906_511000000133",1
15289380,"60_511000000133",2
15289380,"67_511000000132",3
15291396,"67_711000000131",1
15291396,"56_711000000133",2
15291396,"10892_711000000233",3
15291396,"12587_711000000133",4
15311043,"60_231000000133",1
15311043,"52_231000000133",2
15341426,"30001_511000000133",1
15341426,"52_511000000133",2
15359757,"10915_131000000133",1
15359757,"60_131000000133",2
15359757,"12547_131000000133",3
15365039,"4_131000000133",1
15365039,"10892_131000000133",2
15365039,"52_131000000133",3
15365039,"5_131000000133",4
15365039,"12587_131000000133",5
15365039,"56_131000000133",6
15365039,"12713_131000000133",7
15373864,"12658_711000000133",1
15373864,"33_711000000133",2
15381933,"52_381081004133",1
15381933,"52_331000000133",2
15381933,"12610_351058033133",3
15399238,"4_131000000133",1
15399238,"30001_131000000133",2
15399238,"5_131000000133",3
15400431,"56_331000000133",1
15400431,"10915_331000000133",2
15400431,"67_331000000131",3
15400431,"12587_331000000133",4
15404340,"56_811000000133",1
15404340,"67_811000000131",2
15404340,"12720_811000000133",3
15406518,"12716_131000000133",1
15406518,"4_131000000133",2
15406518,"5_131000000133",3
15407075,"12547_811000000133",1
15407075,"12587_811000000133",2
15407075,"12630_811000000133",3
15407075,"22_811000000133",4
15410715,"52_131000000133",1
15410715,"1_131000000131",2
15410715,"7_131000000133",3
15412614,"25_131000000133",1
15412614,"7_131000000133",2
15412614,"1_131000000131",3
15413539,"4_131000000133",1
15413539,"30001_131000000133",2
15413539,"10915_131000000133",3
15417095,"12658_131000000133",1
15420786,"10892_311000000233",1
15420786,"12720_311000000133",2
15420786,"20_311000000133",3
15433698,"10915_811000000133",1
15433698,"60_811000000133",2
15437684,"40230_131000000133",1
15437684,"10911_131000000133",2
15437684,"12713_131000000133",3
15437684,"12716_131000000133",4
15437956,"12547_231000000133",1
15440557,"10906_131000000133",1
15440557,"4_131000000133",2
15440557,"10915_131000000133",3
15440557,"60_131000000133",4
15440557,"10892_131000000133",5
15440557,"67_131000000131",6
15450119,"56_611000000133",1
15450119,"10906_611000000133",2
15450119,"50_611000000133",3
15450119,"30001_611000000133",4
15450119,"10915_611000000133",5
15450119,"60_611000000133",6
15452538,"10892_331000000133",1
15452538,"4_331000000133",2
15452538,"5_331000000133",3
15461868,"4_131000000133",1
15461868,"10892_131000000133",2
15461868,"12547_131000000133",3
15461868,"5_131000000133",4
15461868,"52_131000000133",5
15464597,"12713_231000000133",1
15464597,"40230_231000000133",2
15464597,"8_231000000133",3
15476761,"12570_511000000133",1
15476761,"12713_511000000133",2
15476761,"12630_511000000133",3
15489426,"12547_331000000133",1
15489426,"10906_331000000133",2
15489426,"10915_331000000133",3
15493763,"40230_131000000133",1
15493763,"1_131000000131",2
15508053,"10911_131000000133",1
15508053,"12610_131000000133",2
15508053,"7_131000000133",3
15508053,"1_131000000131",4
15509598,"10893_411000000132",1
15509598,"10892_411000000233",2
15509598,"52_411000000133",3
15510397,"30001_611000000133",1
15510397,"56_611000000133",2
15510397,"5_611000000133",3
15510397,"40395_611000000133",4
15510397,"10893_611000000131",5
15510474,"12547_131000000133",1
15510474,"10915_131000000133",2
15510474,"60_131000000133",3
15510730,"67_131000000131",1
15510730,"56_131000000133",2
15510730,"10906_131000000133",3
15519039,"12610_231000000133",1
15519039,"40230_231000000133",2
15519039,"1_231000000131",3
15521384,"56_411000000133",1
15521384,"10892_411000000233",2
15521384,"30003_411000000133",3
15521384,"12720_411000000133",4
15521384,"12716_411000000133",5
15545103,"5_331000000133",1
15545103,"12547_331000000133",2
15545103,"60_331000000133",3
15545103,"32_371072007133",4
15545938,"4_131000000133",1
15545938,"5_131000000133",2
15545938,"12547_131000000133",3
15549728,"4_131000000133",1
15549728,"5_131000000133",2
15549728,"10915_131000000133",3
15555367,"7_131000000133",1
15555367,"12610_131000000133",2
15555367,"10911_131000000133",3
15557696,"12713_311000000133",1
15557696,"30001_311000000133",2
15557696,"12570_311000000133",3
15564413,"12713_231000000133",1
15564413,"60_231000000133",2
15564413,"56_231000000133",3
15564413,"5_231000000133",4
15567590,"56_131000000133",1
15567590,"10915_131000000133",2
15567590,"60_131000000133",3
15567590,"30001_131000000133",4
15567881,"56_131000000133",1
15567881,"10892_131000000133",2
15567881,"10906_131000000133",3
15567881,"4_131000000133",4
15567881,"10915_131000000133",5
15567881,"52_131000000133",6
15582151,"56_131000000133",1
15582151,"60_131000000133",2
15582151,"12587_131000000133",3
15582151,"67_131000000131",4
15583448,"10915_711000000133",1
15583448,"12570_711000000133",2
15583448,"10892_711000000233",3
15583448,"30006_711000000133",4
15584273,"10892_331000000133",1
15584273,"56_331000000133",2
15585849,"4_131000000133",1
15585849,"12547_131000000133",2
15591064,"32_131000000133",1
15591064,"1_131000000131",2
15591064,"10911_131000000133",3
15591064,"60_131000000133",4
15591064,"10915_131000000133",5
15591486,"4_131000000133",1
15591486,"30001_131000000133",2
15591486,"60_131000000133",3
15591486,"10915_131000000133",4
15591486,"5_131000000133",5
15591486,"52_131000000133",6
15591486,"56_131000000133",7
15591486,"67_131000000131",8
15591486,"10892_131000000133",9
15591486,"10906_131000000133",10
15591486,"12587_131000000133",11
15591486,"30003_131000000133",12
15591486,"12547_131000000133",13
15592659,"7_131000000133",1
15592659,"40230_131000000133",2
15595395,"5_231000000133",1
15595395,"10892_231000000133",2
15595395,"12547_231000000133",3
15595395,"8_231000000133",4
15599025,"4_131000000133",1
15599025,"5_131000000133",2
15599025,"10892_131000000133",3
15599025,"12712_131000000133",4
15612677,"4_131000000133",1
15612677,"56_131000000133",2
15612677,"60_131000000133",3
15612677,"10915_131000000133",4
15612677,"30001_131000000133",5
15612677,"12547_131000000133",6
15612677,"5_131000000133",7
15612677,"50_131000000133",8
15612677,"67_131000000131",9
15612677,"10906_131000000133",10
15613460,"10892_131000000133",1
15613460,"10915_131000000133",2
15613460,"5_131000000133",3
15613460,"30003_131000000133",4
15613460,"60_131000000133",5
15613461,"10915_131000000133",1
15613461,"10892_131000000133",2
15613461,"12547_131000000133",3
15613461,"60_131000000133",4
15613461,"4_131000000133",5
15619331,"50_811000000133",1
15619331,"10915_811000000133",2
15619331,"30006_811000000133",3
15627164,"4_131000000133",1
15627164,"5_131000000133",2
15627164,"56_131000000133",3
15628980,"56_711000000133",1
15638577,"56_131000000133",1
15638577,"10915_131000000133",2
15638577,"4_131000000133",3
15638577,"50_131000000133",4
15639510,"10892_131000000133",1
15639510,"60_131000000133",2
15639510,"12713_131000000133",3
15639510,"30001_131000000133",4
15639510,"50_131000000133",5
15646619,"67_231000000131",1
15646619,"8_231000000133",2
15646619,"5_231000000133",3
15646619,"4_231000000133",4
15646619,"52_231000000133",5
15652185,"30003_411000000133",1
15652185,"30001_411000000133",2
15652185,"5_411000000133",3
15652185,"10906_411000000133",4
15652185,"9_411000000133",5
15652185,"12716_411000000133",6
15654534,"52_131000000133",1
15654534,"4_131000000133",2
15654534,"5_131000000133",3
15654534,"12547_131000000133",4
15658632,"4_131000000133",1
15658632,"10892_131000000133",2
15658632,"52_131000000133",3
15658756,"56_511000000133",1
15658756,"9_511000000133",2
15658756,"60_511000000133",3
15658756,"67_511000000132",4
15658756,"10915_511000000133",5
15658756,"30005_511000000133",6
15658756,"30012_511000000133",7
15660507,"4_131000000133",1
15660507,"5_131000000133",2
15660507,"1_131000000131",3
15668819,"12570_811000000133",1
15668819,"10915_811000000133",2
15668819,"20_811000000133",3
15672610,"30003_331000000133",1
15672610,"12716_331000000133",2
15672610,"12587_331000000133",3
15672610,"1_351052009131",4
15672610,"1_351052010131",5
15672610,"1_351052013131",6
15683195,"67_131000000131",1
15683195,"10892_131000000133",2
15683195,"10906_131000000133",3
15683195,"4_131000000133",4
15683195,"10915_131000000133",5
15683195,"12720_131000000133",6
15683364,"10892_431000000133",1
15683364,"4_431000000133",2
15683364,"52_431000000133",3
15683364,"12547_431000000133",4
15685160,"10906_611000000133",1
15685160,"45_611000000113",2
15701386,"56_411000000133",1
15701386,"30005_411000000133",2
15701386,"40395_411000000133",3
15701386,"22_411000000133",4
15703365,"52_131000000133",1
15703365,"10911_131000000133",2
15703365,"12712_131000000133",3
15703365,"25_131000000133",4
15704394,"1_131000000131",1
15704394,"7_131000000133",2
15704394,"52_131000000133",3
15704394,"10915_131000000133",4
15708194,"25_811000000133",1
15708194,"30001_811000000133",2
15712571,"4_131000000133",1
15712571,"5_131000000133",2
15712571,"52_131000000133",3
15712571,"12547_131000000133",4
15716712,"10892_231000000133",1
15738246,"10892_331000000133",1
15738246,"4_331000000133",2
15738246,"30001_331000000133",3
15738246,"12712_351058033133",4
15743003,"1_131000000131",1
15743003,"10911_131000000133",2
15743003,"7_131000000133",3
15747388,"56_331000000133",1
15747388,"50_331000000133",2
15747388,"60_331000000133",3
15747388,"10915_331000000133",4
15747388,"12587_331000000133",5
15757056,"4_131000000133",1
15757056,"5_131000000133",2
15757056,"52_131000000133",3
15760882,"10915_611000000133",1
15760882,"60_611000000133",2
15767028,"4_131000000133",1
15767028,"5_131000000133",2
15774666,"4_131000000133",1
15774666,"52_131000000133",2
15774666,"5_131000000133",3
15774666,"7_131000000133",4
15777993,"12630_131000000133",1
15777993,"7_131000000133",2
15777993,"12712_131000000133",3
15780304,"40230_811000000133",1
15780304,"12713_811000000133",2
15780304,"10893_811000000131",3
15796402,"4_131000000133",1
15796402,"5_131000000133",2
15796402,"10892_131000000133",3
15796402,"60_131000000133",4
15796402,"12547_131000000133",5
15801184,"7_351053015133",1
15801184,"10911_351053015133",2
15801184,"1_351053015131",3
15802608,"10892_411000000233",1
15802608,"30003_411000000133",2
15802608,"8_411000000133",3
15806456,"12547_811000000133",1
15820328,"1_131000000131",1
15820328,"40230_131000000133",2
15820328,"10911_131000000133",3
15820328,"12630_131000000133",4
15840702,"4_131000000133",1
15840702,"5_131000000133",2
15840702,"8_131000000133",3
15849198,"5_331000000133",1
15849198,"12720_331000000133",2
15858993,"10915_131000000133",1
15858993,"12547_131000000133",2
15858993,"5_131000000133",3
15858993,"8_131000000133",4
15858993,"52_131000000133",5
15870597,"67_811000000131",1
15870597,"5_811000000133",2
15870597,"32_811000000133",3
15873253,"12547_131000000133",1
15873253,"10915_131000000133",2
15873253,"60_131000000133",3
15873253,"4_131000000133",4
15873253,"5_131000000133",5
15873253,"52_131000000133",6
15873253,"7_131000000133",7
15874758,"4_131000000133",1
15874758,"5_131000000133",2
15874758,"52_131000000133",3
15874758,"50_131000000133",4
15874758,"10892_131000000133",5
15888342,"10892_711000000233",1
15888342,"30003_711000000133",2
15888342,"11_711000000133",3
15893421,"4_131000000133",1
15893421,"5_131000000133",2
15893421,"10915_131000000133",3
15893421,"30001_131000000133",4
15894455,"12587_311000000133",1
15894455,"5_311000000133",2
15894455,"30001_311000000133",3
15894455,"25_311000000133",4
15900197,"45_431000000113",1
15900197,"67_431000000131",2
15900197,"30003_431000000133",3
15900197,"10892_431000000133",4
15900197,"5_431000000133",5
15900197,"12587_431000000133",6
15904799,"28_611000000133",1
15904799,"10892_611000000233",2
15904799,"40395_611000000133",3
15922039,"12716_131000000133",1
15922039,"10911_131000000133",2
15922039,"12610_131000000133",3
15930257,"30001_711000000133",1
15930257,"12694_711000000133",2
15954978,"4_131000000133",1
15954978,"8_131000000133",2
15954978,"10892_131000000133",3
15954978,"10906_131000000133",4
15954978,"5_131000000133",5
15954978,"67_131000000131",6
15954978,"12547_131000000133",7
15956157,"67_611000000132",1
15956157,"52_611000000133",2
15970568,"30002_711000000131",1
15970568,"22_711000000133",2
15970568,"12713_711000000133",3
15971963,"12716_131000000133",1
15971963,"8_131000000133",2
15971963,"1_131000000131",3
15971963,"12630_131000000133",4
15987573,"1_351052010131",1
15987573,"1_351052009131",2
15987573,"1_351053014131",3
15987573,"10911_351054018133",4
15987573,"7_351053014133",5
15992841,"67_711000000131",1
15992841,"56_711000000133",2
15992841,"10906_711000000133",3
15992841,"30003_711000000133",4
15993535,"10915_511000000133",1
15993535,"12720_511000000133",2
15993535,"12570_511000000133",3
16005979,"10915_131000000133",1
16005979,"45_131000000113",2
16005979,"4_131000000133",3
16014669,"60_131000000133",1
16014669,"4_131000000133",2
16014669,"10915_131000000133",3
16014669,"5_131000000133",4
16014669,"10892_131000000133",5
16017712,"60_331000000133",1
16017712,"12716_361064001133",2
16032799,"56_131000000133",1
16032799,"30001_131000000133",2
16032799,"10915_131000000133",3
16032799,"10906_131000000133",4
16032799,"12587_131000000133",5
16037897,"30001_131000000133",1
16037897,"12720_131000000133",2
16037897,"5_131000000133",3
16050228,"7_131000000133",1
16050228,"4_131000000133",2
16050228,"10911_131000000133",3
16050228,"12713_131000000133",4
16056750,"10915_511000000133",1
16056750,"10892_511000000233",2
16056750,"50_511000000133",3
16056750,"12570_511000000133",4
16059121,"10915_131000000133",1
16059121,"7_131000000133",2
16070360,"60_131000000133",1
16070360,"52_131000000133",2
16073890,"4_131000000133",1
16073890,"10892_131000000133",2
16073890,"12547_131000000133",3
16073890,"5_131000000133",4
16075158,"12716_131000000133",1
16075158,"10892_131000000133",2
16075158,"8_131000000133",3
16075158,"5_131000000133",4
16075158,"30003_131000000133",5
16075562,"4_131000000133",1
16075562,"5_131000000133",2
16075562,"7_131000000133",3
16086077,"60_331000000133",1
16086077,"12547_331000000133",2
16086077,"10915_331000000133",3
16086077,"30001_331000000133",4
16086077,"40230_351052010133",5
16089223,"10892_411000000233",1
16095042,"67_131000000131",1
16095042,"10892_131000000133",2
16095042,"30003_131000000133",3
16095042,"56_131000000133",4
16113994,"4_331000000133",1
16113994,"5_331000000133",2
16116980,"56_511000000133",1
16116980,"10892_511000000233",2
16124457,"8_811000000133",1
16124457,"5_811000000133",2
16124457,"30003_811000000133",3
16124457,"40395_811000000133",4
16124491,"12716_131000000133",1
16124491,"12547_131000000133",2
16124491,"52_131000000133",3
16124491,"30003_131000000133",4
16124491,"8_131000000133",5
16127121,"9_511000000133",1
16127121,"40395_511000000133",2
16129781,"52_131000000133",1
16129781,"7_131000000133",2
16129781,"10911_131000000133",3
16148933,"4_131000000133",1
16148933,"60_131000000133",2
16148933,"56_131000000133",3
16148933,"52_131000000133",4
16183484,"50_511000000133",1
16183484,"12539_511000000133",2
16183484,"12570_511000000133",3
16183777,"16_811000000133",1
16194201,"4_231000000133",1
16194201,"10892_231000000133",2
16194201,"12587_231000000133",3
16194201,"12712_231000000133",4
16224478,"56_131000000133",1
16224478,"30001_131000000133",2
16224478,"12587_131000000133",3
16241275,"4_231000000133",1
16241275,"50_231000000133",2
16241275,"45_231000000113",3
16241275,"10906_231000000133",4
16241275,"10911_231000000133",5
16244793,"4_131000000133",1
16244793,"10915_131000000133",2
16244793,"5_131000000133",3
16244793,"56_131000000133",4
16244793,"10906_131000000133",5
16244793,"60_131000000133",6
16244793,"12610_131000000133",7
16250718,"56_131000000133",1
16250718,"10915_131000000133",2
16250718,"10892_131000000133",3
16250718,"60_131000000133",4
16250718,"4_131000000133",5
16251014,"4_131000000133",1
16251014,"30001_131000000133",2
16251014,"5_131000000133",3
16251014,"52_131000000133",4
16252083,"4_231000000133",1
16252083,"5_231000000133",2
16252083,"12547_231000000133",3
16252083,"52_231000000133",4
16257845,"10915_131000000133",1
16257845,"4_131000000133",2
16257845,"30001_131000000133",3
16257845,"5_131000000133",4
16257845,"12587_131000000133",5
16261769,"4_131000000133",1
16261769,"5_131000000133",2
16271563,"56_511000000133",1
16271563,"67_511000000132",2
16271563,"10906_511000000133",3
16271563,"30001_511000000133",4
16272884,"56_511000000133",1
16272884,"30001_511000000133",2
16272884,"12587_511000000133",3
16273815,"12587_411000000133",1
16273815,"67_411000000132",2
16273815,"10915_411000000133",3
16273815,"10906_411000000133",4
16273815,"19_411000000133",5
16281445,"7_131000000133",1
16281445,"12716_131000000133",2
16281445,"12610_131000000133",3
16296658,"5_131000000133",1
16296658,"4_131000000133",2
16296658,"12720_131000000133",3
16296658,"12630_131000000133",4
16314659,"5_131000000133",1
16314659,"4_131000000133",2
16314659,"52_131000000133",3
16315022,"10892_131000000133",1
16315022,"10915_131000000133",2
16315022,"60_131000000133",3
16315022,"12587_131000000133",4
16315022,"67_131000000131",5
16318179,"4_131000000133",1
16318179,"10915_131000000133",2
16318179,"5_131000000133",3
16322782,"12547_131000000133",1
16329280,"28_411000000133",1
16329280,"10915_411000000133",2
16329280,"12587_411000000133",3
16329280,"67_411000000132",4
16329280,"12694_411000000133",5
16329280,"12720_411000000133",6
16346712,"12547_131000000133",1
16346712,"10892_131000000133",2
16346712,"7_131000000133",3
16346712,"4_131000000133",4
