"mrun_1","mrun_2"
3336634,26695326
3339234,26173132
3374847,17817661
3376438,27056369
3377355,25401070
3377355,26775798
3377995,26670210
3378659,11951249
3378805,26441363
3379924,26193101
3383510,22754479
3391418,26821960
3393142,16586466
3393142,22812977
3412751,20376226
3417865,26262766
3425894,7054784
3430256,26447655
3434377,25636539
3442814,25278079
3444147,15780275
3447114,26661318
3451295,26167163
3458246,18463962
3459124,12005039
3462824,2690187
3467896,25732447
3474451,26994530
3479314,13938006
3484487,25244636
3487027,20470699
3491261,18471664
3494488,4791439
3494707,27571943
3501555,26730399
3505716,26639770
3507498,27629479
3509565,27622758
3509697,26398513
3511760,18998000
3513996,26641910
3531946,26363710
3543441,5445575
3543441,25323627
3551569,26386727
3552087,19228454
3567259,25644803
3569253,27377131
3572419,7630620
3577893,26318226
3587102,25913098
3591681,23582112
3613232,25655452
3619461,5353279
3621862,4449781
3621862,9267395
3623997,25404171
3633332,3732382
3646679,26388393
3647144,15559506
3654272,26565106
3670032,27351121
3681734,13786194
3681734,26275720
3687739,25880461
3687739,27623042
3699948,26504215
3701565,25998596
3705483,26031963
3705483,26422237
3710999,22534480
3712699,6740997
3713548,16573851
3713548,23516775
3714456,27010588
3714683,5153995
3720124,25959964
3732743,25917697
3749351,12827998
3750464,26714754
3753926,8232264
3762873,26136443
3765008,26604058
3785197,27238034
3806742,26181806
3808317,25295868
3811297,5514849
3818872,25892095
3819635,25877156
3825524,27022428
3847007,26518650
3848149,26791863
3859894,26225528
3863403,25996972
3866347,6143812
3866347,7448166
3875833,26805002
3878186,27338986
3879354,12537944
3880841,25729055
3894536,27626574
3902108,26726857
3909860,27013975
3911215,3806384
3920401,26190451
3920437,6548162
3922195,26189046
3938424,25906362
3965962,26171580
3967711,26396506
3967938,5543636
3969776,415250
3971549,17689186
3977937,10710035
3977937,25224231
3981366,25928934
4000174,26499182
4004057,10351471
4004057,25385053
4004057,26011035
4010328,26507361
4023057,26037301
4026564,25780223
4027132,8304114
4027342,25679716
4041257,11160244
4046313,22242691
4060595,23378251
4064989,17216402
4070285,15744297
4078272,26184791
4095676,798116
4099683,25167061
4099683,25340609
4106472,26229296
4113255,25527362
4122462,6151605
4122462,26256230
4129953,25884927
4135842,25366011
4137541,26786608
4144343,5360931
4154325,10895297
4157053,25670066
4157053,27043238
4162513,26505290
4165249,20988576
4165249,26629039
4179714,25290530
4180103,20576689
4185381,9031832
4187808,26515830
4198862,25268729
4200021,26521287
4201166,25774834
4228976,14282831
4232853,26059465
4258522,26014165
4281438,26224567
4292847,18710834
4292847,24686615
4298653,25733462
4307506,26625877
4330746,14708641
4330746,26573054
4334234,25285991
4343552,9596759
4343552,26040131
4346861,26552046
4355322,25773920
4359984,2325215
4360532,5239230
4360532,26146317
4362375,1422116
4371460,27022995
4375032,18651087
4377361,26558797
4382646,21685971
4397668,19444845
4415160,23971434
4415299,19931849
4418596,2642382
4437246,16310364
4449137,26353721
4449137,26621730
4449781,9267395
4452506,27156384
4458424,16035179
4463785,26002009
4465157,13065573
4470197,24326902
4483103,26112170
4483225,26732382
4498847,25921236
4516199,26390633
4517248,26679423
4526417,13334133
4539050,14848035
4541911,25375773
