"mrun_1","mrun_2"
14082876,26177247
14207128,27016453
14218341,6342999
14231952,26890715
14254208,18357700
14258167,16433819
14298457,19794047
14348690,26937591
14490306,24272457
14532711,27034533
14652221,6525428
14660177,26169639
14679445,26183052
14694889,4320398
14694889,25723389
14694974,27632535
14721497,26512426
14786225,26187812
14836542,25179880
14885808,17421177
14885808,18922667
14885808,25533654
14900642,26650682
14906134,13391584
14926903,25677100
14953467,26087607
14960349,25160721
15035835,26544711
15039656,1356234
15058774,22832474
15058774,26541287
15081071,24693959
15088718,25731900
15164700,10430537
15164700,26758365
15188325,23793488
15201751,6641878
15233209,10077521
15233209,26197593
15313854,9907798
15313854,25697672
15361212,14427646
15400758,26037556
15451724,25695716
15475719,27634914
15488140,26278339
15507635,10052348
15578412,26200934
15709230,26752229
15771153,26161776
15780195,25725388
15812290,25527964
15814876,8042057
15815868,21684100
15816576,14953467
15816576,26087607
15886155,26433486
15908065,25180521
15940509,25447503
15942913,26168087
15953937,26191577
16001364,13758387
16165533,25674651
16212011,23160149
16298719,26207512
16337954,1878634
16342378,25563912
16358794,23111577
16387909,25430369
16406176,26209277
16448416,4798883
16500858,9958052
16527489,8839576
16557294,26756721
16566248,26412667
16613035,15443094
16684826,25717697
16732502,14975205
16740224,4587828
16740224,17523382
16740224,27029298
16870183,10071087
16870183,26332931
16904131,26725652
16914541,7934652
16914541,26154571
16914541,26899207
16945757,26299448
16987112,26141863
16993835,26043467
17028295,17946462
17028295,25946238
17102215,23766978
17112457,22875653
17166909,6032099
17173917,24459880
17173917,26398815
17176103,26568512
17208117,19878966
17242759,26989193
17260221,27012965
17260221,27018307
17296904,25690698
17336553,25902105
17336553,25944544
17347640,21527843
17406154,16165533
17406154,25674651
17421177,18922667
17421177,25533654
17433095,25899314
17501249,24041682
17502496,25917980
17502496,26175618
17514403,6062632
17523382,27029298
17657992,26735315
17692686,26647320
17711578,7818728
17750335,6754922
17750335,9041277
17750335,26247428
17770818,27040535
17797912,13843389
17844294,26451979
17856150,15488140
17856150,26278339
17871322,26407371
17878882,26275332
17923079,26421091
17946462,25946238
17959163,27013136
18024357,14254208
18024357,18357700
18039812,26542653
18084084,17653512
18106041,3060825
18164507,1940022
18365286,1965955
18365286,26823698
18369351,26206634
18375519,20342992
18415836,26450137
18421423,16779848
18468275,23022209
18505063,21767406
18535664,7791220
18576265,26832704
18579276,27631539
18588549,4072526
18643604,26768345
18703470,17336553
18703470,25902105
18703470,25944544
18815386,13665236
18922667,25533654
18959833,20806094
18972149,25173454
19040803,26759546
19074703,19940366
19089360,8233850
19124668,2472906
19191000,24024283
19213599,24449039
19241572,27572993
19241572,27575783
19278091,27012823
19309450,26279567
19328996,22330559
19358037,26093770
19397756,25673691
19443904,26326187
19537508,12670676
19537508,19124849
19665456,25949114
19704418,13287075
19751330,17495325
19770668,26505491
19823565,3158086
19825708,25275927
19838035,27628028
19842215,26167133
19852645,5715477
20059902,25650545
20071560,26994980
20074958,1815684
20156588,25339980
20160690,27388129
20391232,27372026
20431855,26413038
20442266,13955369
20454500,6520187
20454500,25729426
20607909,1907424
20607909,26093629
20629871,21306439
20670959,25729401
20701598,1888810
20744804,26523613
20755426,2029079
20761674,26209934
20809070,2091184
20824670,25184150
20899119,7270306
20920730,27009618
20938921,12793357
20941367,25660529
20962553,21215529
20975954,25567234
21064327,2052527
21064327,11607980
21118129,20744804
21118129,26523613
21131044,26195269
21159572,26399183
21226421,16342378
21241248,11866664
21243517,25527346
21274429,25207877
21274429,27051964
21283877,27021161
21329506,22365598
21345510,26815769
21356613,9054961
21356613,25293143
21372384,13442699
21388748,18369351
21388748,25651097
21388748,26092014
21388748,26206634
21435065,27379529
21447343,13968467
21447343,25567342
21665034,26430466
21673134,25255083
21708546,26416483
21736716,9484817
21771899,25934336
21782019,25685015
21787476,26697411
21793967,25544254
21833731,26031129
21871856,25377620
21890123,25528359
21891982,25516480
21934243,26563557
21941653,23900678
21975548,26182241
21982285,20385669
21991191,18678255
22099423,22843443
22099587,22818746
22149940,981739
22149940,25153222
22163282,25353883
22168945,18332003
22203051,25674226
22241895,26409620
22292396,1104148
22296252,26176034
22299080,26774033
22303301,23895665
22303301,26176308
22355460,26439546
22382268,26338318
22382268,26992751
22397476,10561261
22397476,25322832
22553653,25549899
22577681,20042516
22586681,16009944
22632747,25531738
22637966,4849431
22637966,19458206
22685247,26211876
22747019,4385808
22807178,23808769
22832474,26541287
22842190,13089470
22853050,3420468
22878590,25308315
22884281,26045128
22894816,26212246
22914348,25688327
22914348,26219582
22994573,26177331
23031187,25725311
23046234,26194528
23059375,26045615
23126402,2042853
23165390,2566646
23170005,27374088
23192434,11246727
23216753,3662358
23269053,5414813
23288878,26444108
23292603,26521410
23295738,4318514
23296205,26430454
23315311,6551483
23342382,26824788
23356873,16514942
23369162,17981658
23372316,25938323
23381221,25454250
23407677,26224009
23483111,26204527
23503045,26127887
23524182,25470570
23528681,27625087
23568263,25696182
23602060,26172759
23614120,25697120
23614432,26150815
23622130,17208117
23622130,19878966
23655173,26518825
23655173,26519793
23672469,7368709
23674187,2720860
23694348,26110439
23706680,24410830
23716203,27620899
23789833,13459029
23893008,26073861
23893008,26680538
23895665,26176308
23934931,15709230
23934931,26752229
23941800,26040712
23941800,26523358
23947842,25213755
23960779,26393700
24196023,25396069
24196023,26206700
24196023,26210429
24208972,16279869
24214472,2616508
24278979,26387338
24315041,27012965
24315041,27018307
24317986,26850187
24370736,21283877
24397777,26223143
24425206,25778436
24451650,26684196
24451731,1309606
24459880,26398815
24494037,8040035
24551764,26095163
24554112,27368063
24575625,27104328
24601463,25666004
24619516,25386695
24623711,26175894
24623711,27019026
24642419,25542332
24642419,25914454
24649031,25174736
24661438,26187424
24724690,25720177
24773418,27157268
24902542,27625135
25148828,25469285
25148828,25573255
