"mrun","rbd_cc","preferencia_postulante"
13388534,"8429_131000000133",2
13388534,"8425_131000000133",3
13391584,"24307_411000000233",1
13391584,"11680_411000000133",2
13391584,"24305_411000000133",3
13391584,"8455_411000000113",4
13400835,"11680_611000000133",1
13400835,"8455_611000000113",2
13415911,"24305_131000000133",1
13415911,"11680_131000000133",2
13415911,"24338_131000000133",3
13415911,"24327_131000000133",4
13428427,"11678_131000000133",1
13429501,"24307_131000000133",1
13429501,"8457_131000000113",2
13429501,"8455_131000000113",3
13429501,"11680_131000000133",4
13439005,"8448_511000000133",1
13439005,"11678_511000000133",2
13442699,"24327_411000000133",1
13442699,"8438_411000000133",2
13442699,"8436_411000000133",3
13443554,"8429_131000000133",1
13443554,"8430_131000000133",2
13443554,"8425_131000000133",3
13447324,"8458_711000000133",1
13447324,"8434_711000000133",2
13450052,"8411_131000000133",1
13450052,"24300_131000000133",2
13459029,"24307_711000000133",1
13459029,"24305_711000000133",2
13459029,"24327_711000000133",3
13459029,"24329_711000000123",4
13459029,"11680_711000000133",5
13459029,"8470_711000000133",6
13461401,"8454_131000000123",1
13461401,"8425_131000000133",2
13461401,"8424_131000000133",3
13468497,"11680_411000000133",1
13468497,"24305_411000000133",2
13468497,"24313_411000000133",3
13470944,"11680_711000000133",1
13470944,"24307_711000000133",2
13473771,"8458_411000000133",1
13473771,"24318_411000000133",2
13473771,"8441_411000000133",3
13482921,"8413_811000000133",1
13484149,"24327_811000000133",1
13484149,"8424_811000000133",2
13484149,"8458_811000000133",3
13484149,"24318_811000000133",4
13493382,"24338_811000000133",1
13493382,"11680_811000000133",2
13493382,"24327_811000000133",3
13493382,"24313_811000000133",4
13496116,"8411_131000000133",1
13496116,"24300_131000000133",2
13503171,"24307_611000000233",1
13503171,"24327_611000000133",2
13503171,"11680_611000000133",3
13503171,"8438_611000000133",4
13506491,"24327_811000000133",1
13506491,"24307_811000000133",2
13506491,"11680_811000000133",3
13506491,"8435_811000000133",4
13518331,"11678_711000000133",1
13518331,"11680_711000000133",2
13518331,"8457_711000000113",3
13525226,"24325_411000000133",1
13527755,"24327_231000000133",1
13527755,"24307_231000000133",2
13527755,"8455_231000000113",3
13527847,"11680_131000000133",1
13527847,"24327_131000000133",2
13527847,"24305_131000000133",3
13537916,"24311_311000000133",1
13537916,"8441_311000000133",2
13537916,"24302_311000000133",3
13537916,"8438_311000000133",4
13539938,"8430_131000000133",1
13539938,"8442_131000000233",2
13539938,"24327_131000000133",3
13539938,"24316_131000000133",4
13560917,"24307_311000000233",1
13560917,"8458_311000000133",2
13560917,"8455_311000000113",3
13570346,"8458_611000000133",1
13570346,"8455_611000000113",2
13570346,"8457_611000000113",3
13576648,"24338_811000000133",1
13576648,"11678_811000000133",2
13576648,"24305_811000000133",3
13576648,"11680_811000000133",4
13576648,"8444_811000000133",5
13580139,"8429_131000000133",1
13580139,"24305_131000000133",2
13580139,"24327_131000000133",3
13580139,"24307_131000000133",4
13597206,"24327_331000000133",1
13597206,"24307_331000000133",2
13597206,"24305_331000000133",3
13597206,"11680_331000000133",4
13597206,"8424_341041005133",5
13608615,"11680_231000000133",1
13608615,"24307_231000000133",2
13608615,"24305_231000000133",3
13608615,"24338_231000000133",4
13608615,"24327_231000000133",5
13608615,"8454_231000000123",6
13621442,"8448_511000000133",1
13628544,"8429_331000000133",1
13630488,"8429_131000000133",1
13630488,"8424_131000000133",2
13630488,"24316_131000000133",3
13630488,"24307_131000000133",4
13632246,"8425_131000000133",1
13632246,"24316_131000000133",2
13632246,"8429_131000000133",3
13632246,"24307_131000000133",4
13661694,"8425_231000000133",1
13661694,"24316_231000000133",2
13661694,"8424_231000000133",3
13674668,"24316_131000000133",1
13674668,"8430_131000000133",2
13695890,"11678_511000000133",1
13695890,"24338_511000000133",2
13695890,"11680_511000000133",3
13695890,"24305_511000000133",4
13695890,"8458_511000000133",5
13695890,"8457_511000000113",6
13695890,"24307_511000000233",7
13695890,"24327_511000000133",8
13695890,"8455_511000000113",9
13695890,"24313_511000000133",10
13707690,"24307_511000000233",1
13707690,"24305_511000000133",2
13707690,"24311_511000000133",3
13707690,"8442_511000000133",4
13711243,"11680_811000000133",1
13711243,"24338_811000000133",2
13715852,"24327_711000000133",1
13715852,"24329_711000000123",2
13715852,"24305_711000000133",3
13715852,"11680_711000000133",4
13715852,"11678_711000000133",5
13719349,"11680_231000000133",1
13719349,"24327_231000000133",2
13719349,"24305_231000000133",3
13719349,"24307_231000000133",4
13719349,"8454_231000000123",5
13727983,"24300_131000000133",1
13727983,"24317_131000000133",2
13728631,"8457_511000000113",1
13728631,"8458_511000000133",2
13728631,"8455_511000000113",3
13728631,"24318_511000000133",4
13733338,"8421_131000000133",1
13733338,"8422_131000000113",2
13734938,"8434_611000000133",1
13734938,"8458_611000000133",2
13734938,"24311_611000000133",3
13734938,"24307_611000000233",4
13734938,"24305_611000000133",5
13735644,"11680_711000000133",1
13735644,"24307_711000000133",2
13741105,"11680_611000000133",1
13741105,"24305_611000000133",2
13741105,"24327_611000000133",3
13751455,"8458_711000000133",1
13751455,"8455_711000000113",2
13751455,"8439_711000000133",3
13757127,"8425_131000000133",1
13757127,"8430_131000000133",2
13757127,"8424_131000000133",3
13758387,"24327_611000000133",1
13758387,"24307_611000000233",2
13758387,"8435_611000000133",3
13758561,"11678_231000000133",1
13758561,"24338_231000000133",2
13758561,"11680_231000000133",3
13776518,"8474_131000000133",1
13784936,"24316_131000000133",1
13784936,"8427_131000000133",2
13784936,"8424_131000000133",3
13807593,"24305_511000000133",1
13807593,"8438_511000000133",2
13807593,"8458_511000000133",3
13807593,"11687_511000000133",4
13807593,"24311_511000000133",5
13807593,"8433_511000000133",6
13807593,"8444_511000000133",7
13808665,"24338_411000000133",1
13808665,"11680_411000000133",2
13808665,"24305_411000000133",3
13808665,"8439_411000000133",4
13824632,"8411_131000000133",1
13824632,"8421_131000000133",2
13824632,"24300_131000000133",3
13824632,"8422_131000000113",4
13828770,"8427_131000000133",1
13828770,"8454_131000000123",2
13828770,"24316_131000000133",3
13834221,"8411_131000000133",1
13834221,"8421_131000000133",2
13843389,"8434_711000000133",1
13843389,"8458_711000000133",2
13887681,"24305_131000000133",1
13887681,"8424_131000000133",2
13887681,"8454_131000000123",3
13887681,"11680_131000000133",4
13887681,"24329_131000000123",5
13887681,"24307_131000000133",6
13887681,"8458_131000000133",7
13887807,"8457_511000000113",1
13887807,"8455_511000000113",2
13887807,"24305_511000000133",3
13887807,"8458_511000000133",4
13914520,"8430_131000000133",1
13914520,"8425_131000000133",2
13919853,"11678_231000000133",1
13919853,"24327_231000000133",2
13919853,"8429_231000000133",3
13927742,"24307_231000000133",1
13927742,"24327_231000000133",2
13955369,"11678_511000000133",1
13955369,"8438_511000000133",2
13955369,"24307_511000000233",3
13955369,"8439_511000000133",4
13955369,"8444_511000000133",5
13957804,"24316_131000000133",1
13957804,"8424_131000000133",2
13957804,"24327_131000000133",3
13959256,"8421_131000000133",1
13959256,"24317_131000000133",2
13968467,"8421_411000000133",1
13968467,"8412_411000000133",2
13975282,"8429_131000000133",1
13975282,"24307_131000000133",2
13975282,"11678_131000000133",3
13975282,"8427_131000000133",4
13975282,"24338_131000000133",5
13991043,"8425_131000000133",1
13991043,"24316_131000000133",2
13991043,"8427_131000000133",3
14000987,"11680_311000000133",1
14000987,"24329_311000000123",2
14015672,"24307_811000000133",1
14015672,"24327_811000000133",2
14015672,"24305_811000000133",3
14015672,"8424_811000000133",4
14015672,"8438_811000000133",5
14057685,"11680_611000000133",1
14057685,"24327_611000000133",2
14057685,"8444_611000000133",3
14063851,"24317_511000000133",1
14063851,"8421_511000000133",2
14063851,"8422_511000000113",3
14072571,"11678_331000000133",1
14072571,"24338_331000000133",2
14072571,"11680_331000000133",3
14072571,"8458_331000000133",4
14082876,"11680_331000000133",1
14082876,"24307_331000000133",2
14087777,"11680_411000000133",1
14087777,"24327_411000000133",2
14092661,"8425_131000000133",1
14092661,"8424_131000000133",2
14092661,"8429_131000000133",3
14117968,"8421_611000000133",1
14117968,"8422_611000000113",2
14124956,"24305_331000000133",1
14124956,"24307_331000000133",2
14124956,"24327_331000000133",3
14127352,"8425_131000000133",1
14127352,"24316_131000000133",2
14127352,"8458_131000000133",3
14144344,"11680_131000000133",1
14144344,"24338_131000000133",2
14160451,"24307_711000000133",1
14160451,"8455_711000000113",2
14160451,"8457_711000000113",3
14160451,"8442_711000000133",4
14170832,"11678_811000000133",1
14170832,"24327_811000000133",2
14170832,"11680_811000000133",3
14170832,"8458_811000000133",4
14178050,"24307_511000000233",1
14178050,"24311_511000000133",2
14178050,"8444_511000000133",3
14218341,"24305_811000000133",1
14218341,"11680_811000000133",2
14218341,"24307_811000000133",3
14231952,"11680_311000000133",1
14231952,"24305_311000000133",2
14236817,"8427_131000000133",1
14236817,"8424_131000000133",2
14236817,"8425_131000000133",3
14254208,"11680_711000000133",1
14254208,"24305_711000000133",2
14254208,"24327_711000000133",3
14254208,"24329_711000000123",4
14254208,"8454_711000000123",5
14258167,"8411_351052009133",1
14258167,"8411_351052010133",2
14258167,"24300_331000000133",3
14260229,"24307_131000000133",1
14260229,"24327_131000000133",2
14260229,"11680_131000000133",3
14260229,"8455_131000000113",4
14277052,"8474_131000000133",1
14292002,"8430_131000000133",1
14292002,"8427_131000000133",2
14292002,"8429_131000000133",3
14298457,"8427_351052010133",1
14298457,"24316_351052010133",2
14298457,"8425_381081003133",3
14310560,"11680_431000000133",1
14310560,"24338_431000000133",2
14331241,"11678_131000000133",1
14331241,"24305_131000000133",2
14331241,"24307_131000000133",3
14331241,"8424_131000000133",4
14340282,"24307_711000000133",1
14340282,"24329_711000000123",2
14348690,"11678_231000000133",1
14348690,"24327_231000000133",2
14348690,"24338_231000000133",3
14348690,"24307_231000000133",4
14348690,"11680_231000000133",5
14348690,"24305_231000000133",6
14348690,"24329_231000000123",7
14368171,"8483_711000000133",1
14377577,"24317_131000000133",1
14377577,"24300_131000000133",2
14383269,"24307_131000000133",1
14383269,"8458_131000000133",2
14383269,"24305_131000000133",3
14383269,"8457_131000000113",4
14385501,"24317_411000000133",1
14385501,"8415_411000000133",2
14391298,"8455_331000000113",1
14391298,"8457_341041005113",2
14391298,"11680_331000000133",3
14391298,"24338_331000000133",4
14391298,"8442_331000000233",5
14398362,"11680_811000000133",1
14398362,"8438_811000000133",2
14398362,"24311_811000000133",3
14398362,"24327_811000000133",4
14398362,"24305_811000000133",5
14398362,"8435_811000000133",6
14402777,"24307_231000000133",1
14402777,"8458_231000000133",2
14403740,"11678_511000000133",1
14403740,"11680_511000000133",2
14403740,"8449_511000000133",3
14404730,"8425_131000000133",1
14404730,"24316_131000000133",2
14404730,"8430_131000000133",3
14424965,"24305_131000000133",1
14424965,"8442_131000000233",2
14427646,"8483_611000000133",1
14427802,"24327_711000000133",1
14427802,"24305_711000000133",2
14427802,"8444_711000000133",3
14431388,"8429_131000000133",1
14431388,"24307_131000000133",2
14431388,"24305_131000000133",3
14445746,"11680_411000000133",1
14445746,"24307_411000000233",2
14445746,"24327_411000000133",3
14448908,"8458_611000000133",1
14448908,"24318_611000000133",2
14448908,"24327_611000000133",3
14448908,"8444_611000000133",4
14448908,"24311_611000000133",5
14448908,"8467_611000000133",6
14451994,"24327_131000000133",1
14451994,"24307_131000000133",2
14451994,"8429_131000000133",3
14451994,"11680_131000000133",4
14469010,"8454_131000000123",1
14469010,"8427_131000000133",2
14479276,"11680_511000000133",1
14479276,"24329_511000000123",2
14490306,"24327_231000000133",1
14490306,"11680_231000000133",2
14490306,"24307_231000000133",3
14490306,"24338_231000000133",4
14521160,"8411_131000000133",1
14521160,"24300_131000000133",2
14521160,"8421_131000000133",3
14521279,"8458_511000000133",1
14521279,"8433_511000000133",2
14532711,"8457_411000000113",1
14532711,"24327_411000000133",2
14532711,"24307_411000000233",3
14532711,"8439_411000000133",4
14534925,"8429_131000000133",1
14534925,"8424_131000000133",2
14546511,"24307_811000000133",1
14546511,"8455_811000000113",2
14546511,"11680_811000000133",3
14546511,"24327_811000000133",4
14578891,"24317_131000000133",1
14578891,"8422_131000000113",2
14578891,"8411_131000000133",3
14591053,"8458_131000000133",1
14591053,"24329_131000000123",2
14591053,"8454_131000000123",3
14599984,"8430_131000000133",1
14599984,"8429_131000000133",2
14599984,"8427_131000000133",3
14603846,"24327_131000000133",1
14603846,"24307_131000000133",2
14603846,"24338_131000000133",3
14603846,"11678_131000000133",4
14603846,"8429_131000000133",5
14640807,"24307_711000000133",1
14640807,"8457_711000000113",2
14640807,"8455_711000000113",3
14652221,"24307_811000000133",1
14652221,"24305_811000000133",2
14652221,"24329_811000000123",3
14652221,"11680_811000000133",4
14652221,"8438_811000000133",5
14660177,"24338_131000000133",1
14660177,"11680_131000000133",2
14660177,"24307_131000000133",3
14660177,"11678_131000000133",4
14662137,"24316_131000000133",1
14662137,"8424_131000000133",2
14662137,"24307_131000000133",3
14662574,"8429_131000000133",1
14662574,"24305_131000000133",2
14662574,"8454_131000000123",3
14679445,"11680_131000000133",1
14679445,"24305_131000000133",2
14679445,"24338_131000000133",3
14679445,"24327_131000000133",4
14679445,"24307_131000000133",5
14679445,"8454_131000000123",6
14686000,"11680_131000000133",1
14686000,"24305_131000000133",2
14686000,"24327_131000000133",3
14694889,"24327_611000000133",1
14694889,"8458_611000000133",2
14694889,"8444_611000000133",3
14694974,"24305_611000000133",1
14694974,"11680_611000000133",2
14694974,"8433_611000000133",3
14705474,"8457_131000000113",1
14705474,"24307_131000000133",2
14705474,"11678_131000000133",3
14705474,"8455_131000000113",4
14705474,"8425_131000000133",5
14705474,"24305_131000000133",6
14709138,"24311_311000000133",1
14709138,"24305_311000000133",2
14709138,"8434_311000000133",3
14716198,"8425_131000000133",1
14716198,"24316_131000000133",2
14716198,"8430_131000000133",3
14717255,"11680_131000000133",1
14717255,"8455_131000000113",2
14725164,"8421_711000000133",1
14725164,"8422_711000000113",2
14749678,"11680_511000000133",1
14749678,"24305_511000000133",2
14749678,"24327_511000000133",3
14749678,"24307_511000000233",4
14753044,"8430_131000000133",1
14753044,"24316_131000000133",2
14753044,"8424_131000000133",3
14753044,"8457_131000000113",4
14753044,"8455_131000000113",5
14759105,"8470_511000000133",1
14777530,"24327_131000000133",1
14777530,"8429_131000000133",2
14777530,"8457_131000000113",3
14782142,"24305_411000000133",1
14782142,"8458_411000000133",2
14782142,"24318_411000000133",3
14782142,"24338_411000000133",4
14786225,"11680_811000000133",1
14786225,"24327_811000000133",2
14786225,"24338_811000000133",3
14786225,"8455_811000000113",4
14786968,"8425_231000000133",1
14786968,"8424_231000000133",2
14817475,"8455_811000000113",1
14817475,"11680_811000000133",2
14817475,"8457_811000000113",3
14817475,"8458_811000000133",4
14824033,"24305_711000000133",1
14824033,"11680_711000000133",2
14824033,"8455_711000000113",3
14830167,"24300_131000000133",1
14830167,"8421_131000000133",2
14830167,"8411_131000000133",3
14836542,"24327_811000000133",1
14836542,"24307_811000000133",2
14836542,"11680_811000000133",3
14836542,"11678_811000000133",4
14836542,"8457_811000000113",5
14838062,"11680_331000000133",1
14838062,"24327_331000000133",2
14838062,"24307_331000000133",3
14838062,"11678_331000000133",4
14838062,"8457_341041005113",5
14838161,"24316_231000000133",1
14838161,"8454_231000000123",2
14844336,"8421_131000000133",1
14844336,"24300_131000000133",2
14844336,"24317_131000000133",3
14864412,"8415_411000000133",1
14869986,"24327_131000000133",1
14869986,"11678_131000000133",2
14869986,"24305_131000000133",3
14876087,"8430_131000000133",1
14876087,"24316_131000000133",2
14876087,"8424_131000000133",3
14876689,"24329_131000000123",1
14876689,"8424_131000000133",2
14876689,"8427_131000000133",3
14880506,"11680_331000000133",1
14880506,"24307_331000000133",2
14882957,"24327_131000000133",1
14882957,"8429_131000000133",2
14882957,"24307_131000000133",3
14882957,"8442_131000000233",4
14882957,"11680_131000000133",5
14885430,"24317_131000000133",1
14885430,"8421_131000000133",2
14885430,"24300_131000000133",3
14885808,"24307_131000000133",1
14885808,"8429_131000000133",2
14885808,"11680_131000000133",3
14885808,"24327_131000000133",4
14885808,"8454_131000000123",5
14900642,"11680_711000000133",1
14900642,"24327_711000000133",2
14902207,"8454_611000000123",1
14902207,"24329_611000000123",2
14902207,"24305_611000000133",3
14902207,"24302_611000000133",4
14903018,"24300_131000000133",1
14903018,"8421_131000000133",2
14903018,"24317_131000000133",3
14904021,"8429_231000000133",1
14904021,"24327_231000000133",2
14904021,"24305_231000000133",3
14904021,"8430_231000000133",4
14906134,"24307_431000000133",1
14906134,"11680_431000000133",2
14906134,"24305_431000000133",3
14926903,"11680_331000000133",1
14926903,"24307_331000000133",2
14940932,"11678_131000000133",1
14940932,"24307_131000000133",2
14940932,"11680_131000000133",3
14940932,"24305_131000000133",4
14940932,"24327_131000000133",5
14953467,"24307_411000000233",1
14953467,"24329_411000000123",2
14953467,"8454_411000000123",3
14960349,"24316_131000000133",1
14960349,"8424_131000000133",2
14969732,"8421_131000000133",1
14969732,"24300_131000000133",2
14969732,"24317_131000000133",3
14975205,"8454_411000000123",1
14975205,"24307_411000000233",2
14975205,"24313_411000000133",3
14977554,"24307_611000000233",1
14977554,"11680_611000000133",2
14977554,"24327_611000000133",3
14977554,"8415_611000000133",4
14991219,"11678_231000000133",1
14991219,"11680_231000000133",2
14991219,"24338_231000000133",3
15003081,"11680_411000000133",1
15003081,"24327_411000000133",2
15003081,"24307_411000000233",3
15003081,"8438_411000000133",4
15008216,"8425_131000000133",1
15008216,"8427_131000000133",2
15008216,"8430_131000000133",3
15008216,"24316_131000000133",4
15008216,"8454_131000000123",5
15014775,"8427_131000000133",1
15014775,"8454_131000000123",2
15014775,"8425_131000000133",3
15028586,"8457_131000000113",1
15028586,"8429_131000000133",2
15028586,"8424_131000000133",3
15028586,"8427_131000000133",4
15028589,"24317_711000000133",1
15028589,"8422_711000000113",2
15038476,"8425_131000000133",1
15038476,"8455_131000000113",2
15039656,"24305_811000000133",1
15039656,"24311_811000000133",2
15040428,"11680_711000000133",1
15040428,"24307_711000000133",2
15048362,"8427_131000000133",1
15048362,"8454_131000000123",2
15048362,"24316_131000000133",3
15048362,"8425_131000000133",4
15057407,"24307_611000000233",1
15057407,"8457_611000000113",2
15058774,"24307_131000000133",1
15058774,"8457_131000000113",2
15058774,"24327_131000000133",3
15058774,"11678_131000000133",4
15058774,"24338_131000000133",5
15058774,"11680_131000000133",6
15058774,"24305_131000000133",7
15078144,"8454_131000000123",1
15078144,"8429_131000000133",2
15078144,"8424_131000000133",3
15078144,"24307_131000000133",4
15081071,"11680_311000000133",1
15081071,"24305_311000000133",2
15081071,"24329_311000000123",3
15082964,"11680_811000000133",1
15082964,"24307_811000000133",2
15088718,"8413_711000000133",1
15088718,"8412_711000000133",2
15088718,"8421_711000000133",3
15088718,"8417_711000000133",4
15097919,"8455_131000000113",1
15097919,"24307_131000000133",2
15097919,"8424_131000000133",3
15112158,"24327_711000000133",1
15112158,"8455_711000000113",2
15128809,"24305_611000000133",1
15128809,"11680_611000000133",2
15128809,"24338_611000000133",3
15128809,"8455_611000000113",4
15158674,"24305_131000000133",1
15158674,"24327_131000000133",2
15164700,"24317_611000000133",1
15164700,"8412_611000000133",2
15164700,"8421_611000000133",3
15164700,"8413_611000000133",4
15164700,"8420_611000000133",5
15188325,"11680_131000000133",1
15188325,"24305_131000000133",2
15188325,"24307_131000000133",3
15201751,"24329_411000000123",1
15201751,"8454_411000000123",2
15201751,"11680_411000000133",3
15201751,"8442_411000000133",4
15203472,"11680_411000000133",1
15203472,"24313_411000000133",2
15233209,"11680_131000000133",1
15233209,"24338_131000000133",2
15233209,"24307_131000000133",3
15271079,"8483_611000000133",1
15290063,"11680_811000000133",1
15290063,"24305_811000000133",2
15290063,"24338_811000000133",3
15305661,"8457_131000000113",1
15313854,"11680_611000000133",1
15313854,"24327_611000000133",2
15314648,"8429_231000000133",1
15314648,"8430_231000000133",2
15314648,"8425_231000000133",3
15320528,"8421_131000000133",1
15320528,"24300_131000000133",2
15320528,"8422_131000000113",3
15326854,"8454_131000000123",1
15326854,"8427_131000000133",2
15326854,"8458_131000000133",3
15339450,"11680_511000000133",1
15339450,"24329_511000000123",2
15339450,"24307_511000000233",3
15339450,"24313_511000000133",4
15342182,"24307_131000000133",1
15342182,"24327_131000000133",2
15342182,"11680_131000000133",3
15342182,"24305_131000000133",4
15342182,"8429_131000000133",5
15342182,"8442_131000000233",6
15345655,"11680_131000000133",1
15345655,"24327_131000000133",2
15345655,"24338_131000000133",3
15345655,"8455_131000000113",4
15346370,"24317_511000000133",1
15346370,"8422_511000000113",2
15346370,"8421_511000000133",3
15349033,"24327_231000000133",1
15349033,"24307_231000000133",2
15349033,"11678_231000000133",3
15349033,"8442_231000000233",4
15350582,"8438_811000000133",1
15350582,"24313_811000000133",2
15357001,"11680_131000000133",1
15357001,"24327_131000000133",2
15359262,"24338_331000000133",1
15359262,"24307_331000000133",2
15359262,"11678_331000000133",3
15359262,"8455_331000000113",4
15361212,"8483_331000000133",1
15367698,"11680_711000000133",1
15367698,"24327_711000000133",2
15367698,"24307_711000000133",3
15367698,"24329_711000000123",4
15371952,"24307_231000000133",1
15371952,"11680_231000000133",2
15371952,"8455_231000000113",3
15400758,"11680_231000000133",1
15400758,"24327_231000000133",2
15400758,"24338_231000000133",3
15400758,"11678_231000000133",4
15400758,"8455_231000000113",5
15400758,"8427_231000000133",6
15400758,"8442_231000000233",7
15410683,"8454_131000000123",1
15410683,"8427_131000000133",2
15410683,"24316_131000000133",3
15442766,"11680_311000000133",1
15442766,"24329_311000000123",2
15443094,"8474_131000000133",1
15448289,"8474_131000000133",1
15451724,"11680_511000000133",1
15451724,"24313_511000000133",2
15463635,"8424_131000000133",1
15463635,"8427_131000000133",2
15463635,"8425_131000000133",3
15463635,"8454_131000000123",4
15470827,"8430_231000000133",1
15470827,"24316_231000000133",2
15470827,"8458_231000000133",3
15475719,"8458_611000000133",1
15475719,"24318_611000000133",2
15478340,"8458_711000000133",1
15478340,"24327_711000000133",2
15478340,"8455_711000000113",3
15478340,"8457_711000000113",4
15478340,"24318_711000000133",5
15482068,"24327_331000000133",1
15482068,"11678_331000000133",2
15482068,"11680_331000000133",3
15482068,"8424_341041005133",4
15488140,"8444_511000000133",1
15490209,"8458_411000000133",1
15490209,"8441_411000000133",2
15496212,"8452_711000000131",1
15503680,"8424_711000000133",1
15503680,"24329_711000000123",2
15507635,"24307_611000000233",1
15507635,"24327_611000000133",2
15507635,"11680_611000000133",3
15507635,"8454_611000000123",4
15534206,"24307_411000000233",1
15534206,"24329_411000000123",2
15534206,"11680_411000000133",3
15534206,"24305_411000000133",4
15534206,"24313_411000000133",5
15555725,"24327_811000000133",1
15555725,"8454_811000000123",2
15571656,"24307_811000000133",1
15571656,"8442_811000000133",2
15571656,"24327_811000000133",3
15571656,"24305_811000000133",4
15571656,"8455_811000000113",5
15573498,"8424_131000000133",1
15573498,"8454_131000000123",2
15573498,"24316_131000000133",3
15578285,"24311_711000000133",1
15578285,"24305_711000000133",2
15578285,"24307_711000000133",3
15578285,"8455_711000000113",4
15578285,"8457_711000000113",5
15578285,"8442_711000000133",6
15578412,"24327_611000000133",1
15578412,"8454_611000000123",2
15578412,"24329_611000000123",3
15578412,"24313_611000000133",4
15610397,"24300_131000000133",1
15610397,"24317_131000000133",2
15617281,"24316_131000000133",1
15617281,"8425_131000000133",2
15617281,"8458_131000000133",3
15626688,"24338_411000000133",1
15626688,"11678_411000000133",2
15641954,"8457_131000000113",1
15641954,"8424_131000000133",2
15641954,"24307_131000000133",3
15641954,"8458_131000000133",4
15647572,"24329_431000000123",1
15647572,"24307_431000000133",2
15647704,"24305_411000000133",1
15647704,"8454_411000000123",2
15653323,"24327_131000000133",1
15653323,"8429_131000000133",2
15653323,"24307_131000000133",3
15653323,"8458_131000000133",4
15653323,"8442_131000000233",5
15661451,"24307_131000000133",1
15661451,"24338_131000000133",2
15661451,"11680_131000000133",3
15661451,"11678_131000000133",4
15667851,"8454_131000000123",1
15667851,"8427_131000000133",2
15667851,"24316_131000000133",3
15675938,"24305_711000000133",1
15675938,"24327_711000000133",2
15687851,"8425_131000000133",1
15687851,"24316_131000000133",2
15689389,"24327_131000000133",1
15689389,"11680_131000000133",2
15689389,"8429_131000000133",3
15689389,"24307_131000000133",4
15689389,"11678_131000000133",5
15699133,"24307_131000000133",1
15699133,"24327_131000000133",2
15699133,"24329_131000000123",3
15709230,"11678_411000000133",1
15709230,"11680_411000000133",2
15753077,"8425_131000000133",1
15753077,"8458_131000000133",2
15753077,"8424_131000000133",3
15771611,"24305_811000000133",1
15771611,"11680_811000000133",2
15771611,"24327_811000000133",3
15771611,"24307_811000000133",4
15771611,"8442_811000000133",5
15771611,"24338_811000000133",6
15771611,"8458_811000000133",7
15780195,"24327_811000000133",1
15780195,"24307_811000000133",2
15780195,"11680_811000000133",3
15780195,"24305_811000000133",4
15791235,"24316_131000000133",1
15791235,"8425_131000000133",2
15791235,"8430_131000000133",3
15812290,"8421_411000000133",1
15812290,"8415_411000000133",2
15814876,"11678_131000000133",1
15814876,"24305_131000000133",2
15814876,"8458_131000000133",3
15815868,"8439_711000000133",1
15815868,"8437_711000000133",2
15816576,"24307_231000000133",1
15816576,"24329_231000000123",2
15816576,"8454_231000000123",3
15822653,"8421_131000000133",1
15822653,"24317_131000000133",2
15824374,"24307_411000000233",1
15824374,"24311_411000000133",2
15824374,"8454_411000000123",3
15824374,"8442_411000000133",4
15826533,"24300_131000000133",1
15826533,"8411_131000000133",2
15836736,"11680_611000000133",1
15836736,"24327_611000000133",2
15841572,"24311_411000000133",1
15841572,"24302_411000000133",2
15841572,"24305_411000000133",3
15841572,"8434_411000000133",4
15841572,"8448_411000000133",5
15841572,"8442_411000000133",6
15843287,"8421_431000000133",1
15843287,"24300_431000000133",2
15899024,"24307_511000000233",1
15899024,"8444_511000000133",2
15899024,"11687_511000000133",3
15901819,"11680_131000000133",1
15901819,"24307_131000000133",2
15908065,"24307_231000000133",1
15908065,"24305_231000000133",2
15908065,"11680_231000000133",3
15908065,"8455_231000000113",4
15908065,"8457_231000000113",5
15908065,"24316_231000000133",6
15918001,"24316_131000000133",1
15918001,"8424_131000000133",2
15918001,"8427_131000000133",3
15926583,"8458_811000000133",1
15926583,"24318_811000000133",2
15926583,"8441_811000000133",3
15935438,"11680_611000000133",1
15935438,"24327_611000000133",2
15935438,"24307_611000000233",3
15940509,"24307_131000000133",1
15940509,"24327_131000000133",2
15940509,"8430_131000000133",3
15940509,"8442_131000000233",4
15941928,"24307_711000000133",1
15941928,"8444_711000000133",2
15942913,"24305_711000000133",1
15942913,"24327_711000000133",2
15942913,"8455_711000000113",3
15942913,"11680_711000000133",4
15942913,"24311_711000000133",5
15950518,"8425_131000000133",1
15950518,"24316_131000000133",2
15950933,"24327_131000000133",1
15950933,"24307_131000000133",2
15950933,"8424_131000000133",3
15953937,"11678_511000000133",1
15953937,"24305_511000000133",2
15953937,"24307_511000000233",3
15972882,"24316_131000000133",1
15972882,"8455_131000000113",2
15980509,"24327_131000000133",1
15980509,"24305_131000000133",2
15980509,"11680_131000000133",3
15985542,"8425_131000000133",1
15985542,"24316_131000000133",2
15985542,"8430_131000000133",3
15999716,"24317_131000000133",1
15999716,"8421_131000000133",2
15999716,"24300_131000000133",3
16001364,"24307_331000000133",1
16001364,"24327_331000000133",2
16001364,"8425_361061003133",3
16009944,"8452_411000000131",1
16011051,"11678_131000000133",1
16011051,"24327_131000000133",2
16011051,"24305_131000000133",3
16011051,"24338_131000000133",4
16012869,"24300_131000000133",1
16012869,"8421_131000000133",2
16026376,"11680_511000000133",1
16026376,"24305_511000000133",2
16026376,"8450_511000000133",3
16084020,"24307_131000000133",1
