"mrun_1","mrun_2"
5277645,26178534
5300387,15618069
5323961,14297035
5323961,26180748
5329199,16976399
5349237,21038529
5349237,26699072
5349748,7076483
5349748,25192130
5373399,12767215
5373399,26168800
5378777,25543297
5410540,26136864
5419327,16099783
5458036,18837903
5468269,26692848
5494184,3637574
5513169,41683
5513169,19941578
5513257,25916018
5516779,25371660
5538251,2935805
5551283,13789735
5565437,9339637
5577582,25989303
5581435,18191120
5581435,27028462
5621328,25244166
5631092,26854856
5644556,17583117
5649842,17341931
5649842,26999753
5669507,6918751
5671613,5779209
5719559,2359423
5724263,5890290
5739005,22787825
5748617,26711248
5764685,26224064
5785736,910237
5820449,23889312
5839623,26220836
5850301,10671825
5860241,26140253
5860241,26887738
5895498,21800871
5907666,2489069
5907666,26649473
5923936,27112201
5960086,26274756
5968142,8813984
5968142,27231066
6002845,26346445
6007887,6340736
6007887,25187976
6018938,26661342
6022383,25908231
6045374,26298910
6075934,26347782
6077794,26175368
6078208,25960264
6100970,26739746
6103834,26911554
6105455,26745220
6114211,18499705
6116420,26295518
6139779,12813935
6149931,26173979
6153394,25589693
6155587,26427366
6155587,26711202
6165585,26696914
6187366,25303991
6198445,26562582
6222781,26033193
6238140,18293975
6242560,26282080
6262857,26778076
6266669,25541042
6266669,25721603
6283644,25435867
6283644,25913801
6302803,25180638
6310518,25777814
6316310,26311825
6323919,7164355
6340736,25187976
6360405,17263886
6360405,26028296
6361859,26133327
6374372,25203520
6379229,9021726
6379434,26218110
6380143,8736863
6380143,27626305
6390517,7202843
6396183,26177901
6399230,2605010
6399230,11868001
6399230,26252834
6400507,3116902
6412022,26395470
6429910,27024360
6456701,26194269
6464979,3331765
6476366,19497041
6548061,20255755
6589006,25720531
6597160,26356874
6597160,26447013
6602364,3697108
6602364,4795471
6613002,23784477
6613002,27186582
6613002,27202443
6621139,25949271
6636605,27110707
6641877,26169789
6665826,26180609
6676990,26574564
6683251,14973720
6683251,25663098
6686839,633865
6692086,25189771
6740398,12401498
6751938,26195068
6753802,25287101
6766340,20477960
6766340,25532571
6795620,6694886
6809980,554384
6809980,26646397
6874083,26768885
6899615,25202238
6920300,24508015
6922006,25681072
6922772,5797357
6924218,15492182
6924218,20766210
