"rbd_cc","vacantes"
"735_511000000133",5
"735_611000000133",4
"736_111000000133",5
"736_211000000133",4
"736_311000000133",3
"736_411000000133",5
"736_511000000133",2
"736_611000000133",5
"737_401000000133",20
"737_501000000133",15
"737_111000000133",15
"737_211000000133",10
"737_311000000133",9
"737_411000000133",8
"737_511000000133",6
"737_611000000133",4
"737_711000000133",10
"737_811000000133",13
"740_401000000133",10
"740_501000000133",6
"740_111000000133",8
"740_211000000133",3
"740_311000000133",1
"740_411000000133",9
"740_511000000133",3
"740_611000000133",2
"740_711000000133",6
"740_811000000133",12
"743_401000000133",7
"743_501000000133",6
"743_111000000133",4
"743_211000000133",0
"743_311000000133",3
"743_411000000133",1
"743_511000000133",1
"743_611000000133",1
"743_711000000133",13
"743_811000000133",10
"744_111000000133",4
"744_211000000133",4
"744_311000000133",2
"744_411000000133",1
"744_511000000133",3
"744_611000000133",1
"745_111000000133",5
"745_211000000133",5
"745_311000000133",5
"745_411000000133",5
"745_511000000133",5
"745_611000000133",5
"746_111000000133",4
"746_211000000133",3
"746_311000000133",3
"746_411000000133",1
"746_511000000133",3
"746_611000000133",4
"747_401000000133",15
"747_501000000133",4
"747_111000000133",12
"747_211000000133",14
"747_311000000133",8
"747_411000000133",1
"747_511000000133",9
"747_611000000133",7
"747_711000000133",2
"747_811000000133",6
"749_111000000133",4
"749_211000000133",4
"749_311000000133",3
"749_411000000133",4
"749_511000000133",4
"749_611000000133",4
"750_401000000133",10
"750_501000000133",10
"750_111000000133",22
"750_211000000133",16
"750_311000000133",11
"750_411000000133",14
"750_511000000133",16
"750_611000000133",11
"750_711000000133",19
"750_811000000133",12
"752_111000000133",6
"752_211000000133",4
"752_311000000133",3
"752_411000000133",5
"752_511000000133",4
"752_611000000133",6
"753_401000000133",15
"753_501000000133",1
"753_111000000133",6
"753_211000000133",1
"753_311000000133",9
"753_411000000133",6
"753_511000000133",9
"753_611000000133",2
"753_711000000133",4
"753_811000000133",4
"754_111000000133",5
"754_211000000133",3
"754_311000000133",3
"754_411000000133",5
"754_511000000133",5
"754_611000000133",1
"755_111000000133",5
"755_211000000133",5
"755_311000000133",4
"755_411000000133",5
"755_511000000133",2
"755_611000000133",5
"756_111000000133",5
"756_211000000133",1
"756_311000000133",5
"756_411000000133",5
"756_511000000133",4
"756_611000000133",1
"757_401000000133",12
"757_501000000133",4
"757_111000000133",11
"757_211000000133",4
"757_311000000133",11
"757_411000000133",11
"757_511000000133",7
"757_611000000133",6
"757_711000000133",12
"757_811000000133",9
"758_111000000133",5
"758_211000000133",4
"758_311000000133",3
"758_411000000133",3
"758_511000000133",4
"758_611000000133",4
"759_111000000133",11
"759_211000000133",12
"759_311000000133",8
"759_411000000133",9
"759_511000000133",9
"759_611000000133",8
"759_711000000133",7
"760_111000000133",5
"760_211000000133",5
"760_311000000133",5
"760_411000000133",4
"760_511000000133",4
"760_611000000133",2
"762_111000000133",6
"762_211000000133",3
"762_311000000133",2
"762_411000000133",3
"762_511000000133",5
"762_611000000133",3
"763_401000000132",70
"763_501000000131",18
"763_111000000133",5
"763_211000000133",5
"763_311000000133",5
"763_411000000133",3
"763_511000000133",3
"763_611000000133",2
"763_711000000133",8
"763_811000000133",10
"763_131000000133",6
"763_231000000133",0
"763_331000000133",4
"763_431000000133",3
"766_501000000132",135
"766_111000000132",7
"766_211000000132",5
"766_311000000133",5
"766_411000000133",5
"766_511000000133",4
"766_611000000133",6
"766_711000000133",11
"766_811000000133",5
"766_131000000133",15
"766_231000000133",4
"766_331000000133",5
"766_431000000133",5
"767_111000000133",32
"767_211000000133",7
"767_311000000133",4
"767_411000000133",3
"767_511000000133",1
"767_611000000133",4
"767_711000000133",7
"767_811000000133",1
"767_131000000133",3
"767_231000000133",5
"767_331000000133",3
"767_431000000133",0
"768_711000000113",45
"768_811000000113",0
"768_131000000113",183
"768_231000000113",18
"768_341041005113",1
"768_361061003113",19
"768_361064001113",18
"768_361064008113",2
"768_441041005113",0
"768_461061003113",9
"768_461064001113",10
"768_461064008113",0
"769_401000000131",35
"769_401000000132",35
"769_501000000131",6
"769_501000000132",5
"769_111000000133",11
"769_211000000133",1
"769_311000000133",0
"769_411000000133",1
"769_511000000133",0
"769_611000000133",1
"769_711000000133",1
"769_811000000133",0
"769_131000000133",0
"769_231000000133",1
"769_331000000133",0
"769_431000000133",0
"771_111000000133",5
"771_211000000133",5
"771_311000000133",5
"771_411000000133",5
"771_511000000133",5
"771_611000000133",5
"772_151053014133",73
"772_171072007133",73
"772_251053014133",6
"772_271072007133",6
"772_351053014133",4
"772_371072007133",1
"772_451053014133",1
"772_471072007133",0
"773_401000000131",15
"773_501000000131",9
"773_111000000133",7
"773_211000000133",13
"773_311000000133",4
"773_411000000133",11
"773_511000000133",11
"773_611000000133",12
"773_711000000133",15
"773_811000000133",15
"774_401000000131",8
"774_501000000131",10
"774_111000000133",12
"774_211000000133",16
"774_311000000133",13
"774_411000000133",16
"774_511000000133",7
"774_611000000133",11
"774_711000000133",5
"774_811000000133",0
"774_131000000133",6
"774_231000000133",1
"774_331000000133",0
"774_431000000133",1
"775_111000000133",2
"775_211000000133",3
"775_311000000133",4
"775_411000000133",1
"775_511000000133",1
"775_611000000133",3
"776_111000000133",4
"776_211000000133",5
"776_311000000133",2
"776_411000000133",4
"776_511000000133",3
"776_611000000133",3
"777_111000000133",5
"777_211000000133",5
"777_311000000133",5
"777_411000000133",1
"777_511000000133",2
"777_611000000133",4
"778_111000000133",10
"778_211000000133",4
"778_311000000133",3
"778_411000000133",4
"778_511000000133",5
"778_611000000133",5
"780_111000000133",5
"780_211000000133",3
"780_311000000133",2
"780_411000000133",4
"780_511000000133",1
"780_611000000133",2
"783_111000000133",5
"783_211000000133",4
"783_311000000133",3
"783_411000000133",4
"783_511000000133",4
"783_611000000133",4
"784_111000000133",5
"784_211000000133",2
"784_311000000133",5
"784_411000000133",4
"784_511000000133",4
"784_611000000133",5
"785_111000000133",5
"785_211000000133",5
"785_311000000133",5
"785_411000000133",5
"785_511000000133",5
"785_611000000133",4
"786_111000000133",2
"786_211000000133",2
"786_311000000133",2
"786_411000000133",2
"786_511000000133",2
"786_611000000133",2
"787_111000000133",5
"787_211000000133",5
"787_311000000133",4
"787_411000000133",5
"787_511000000133",4
"787_611000000133",5
"788_111000000133",5
"788_211000000133",4
"788_311000000133",4
"788_411000000133",5
"788_511000000133",5
"788_611000000133",4
"789_111000000133",6
"789_211000000133",4
"789_311000000133",4
"789_411000000133",3
"789_511000000133",3
"789_611000000133",4
"790_111000000133",5
"790_211000000133",5
"790_311000000133",5
"790_411000000133",5
"790_511000000133",2
"790_611000000133",4
"792_111000000133",4
"792_211000000133",4
"792_311000000133",3
"792_411000000133",3
"792_511000000133",3
"792_611000000133",3
"793_401000000131",12
"793_501000000131",6
"793_111000000133",6
"793_211000000133",7
"793_311000000133",8
"793_411000000133",8
"793_511000000133",6
"793_611000000133",6
"793_711000000133",12
"793_811000000133",11
"795_111000000133",3
"795_211000000133",3
"795_311000000133",2
"795_411000000133",2
"795_511000000133",3
"795_611000000133",2
"797_111000000133",5
"797_211000000133",5
"797_311000000133",5
"797_411000000133",4
"797_511000000133",5
"797_611000000133",3
"798_401000000133",80
"798_501000000133",28
"798_111000000133",71
"798_211000000133",4
"798_311000000133",37
"798_411000000133",27
"798_511000000133",28
"798_611000000133",11
"798_711000000133",41
"798_811000000133",30
"799_401000000133",30
"799_501000000133",13
"799_111000000133",19
"799_211000000133",17
"799_311000000133",9
"799_411000000133",7
"799_511000000133",11
"799_611000000133",12
"799_711000000133",43
"799_811000000133",40
"799_131000000133",38
"799_231000000133",7
"799_331000000133",17
"799_431000000133",26
"800_401000000133",14
"800_501000000133",5
"800_111000000133",19
"800_211000000133",16
"800_311000000133",31
"800_411000000133",24
"800_511000000133",25
"800_611000000133",32
"800_711000000133",28
"800_811000000133",25
"802_131000000133",172
"802_231000000133",17
"802_331000000133",3
"802_351051006133",15
"802_361061003133",20
"802_431000000133",8
"802_451051006133",26
"802_461061003133",16
"803_401000000133",20
"803_501000000133",20
"803_111000000133",28
"803_211000000133",19
"803_311000000133",23
"803_411000000133",18
"803_511000000133",20
"803_611000000133",22
"803_711000000133",23
"803_811000000133",20
"804_501000000133",32
"804_111000000133",17
"804_211000000133",19
"804_311000000133",7
"804_411000000133",22
"804_511000000133",7
"804_611000000133",22
"804_711000000133",24
"804_811000000133",21
"805_111000000133",3
"805_211000000133",3
"805_311000000133",3
"805_411000000133",3
"805_511000000133",5
"805_611000000133",5
"806_111000000133",6
"806_211000000133",2
"806_311000000133",5
"806_411000000133",2
"806_511000000133",3
"806_611000000133",1
"807_111000000133",2
"807_211000000133",0
"807_311000000133",2
"807_411000000133",1
"807_511000000133",0
"807_611000000133",2
"809_111000000133",3
"809_211000000133",3
"809_311000000133",3
"809_411000000133",4
"809_511000000133",1
"809_611000000133",2
"810_111000000133",4
"810_211000000133",2
"810_311000000133",1
"810_411000000133",1
"810_511000000133",2
"810_611000000133",0
"812_111000000133",2
"812_211000000133",0
"812_311000000133",0
"812_411000000133",1
"812_511000000133",4
"812_611000000133",1
"813_111000000133",2
"813_211000000133",0
"813_311000000133",2
"813_411000000133",1
"813_511000000133",2
"813_611000000133",0
"814_111000000133",6
"814_211000000133",6
"814_311000000133",2
"814_411000000133",4
"814_511000000133",6
"814_611000000133",4
"816_111000000131",2
"816_211000000131",2
"816_311000000131",3
"816_411000000131",1
"816_511000000131",3
"816_611000000131",2
"817_111000000133",4
"817_211000000133",0
"817_311000000133",3
"817_411000000133",2
"817_511000000133",1
"817_611000000133",4
"818_111000000133",2
"818_211000000133",2
"818_311000000133",2
"818_411000000133",1
"818_511000000133",1
"818_611000000133",2
"819_111000000131",5
"819_211000000131",3
"819_311000000131",2
"819_411000000131",3
"819_511000000131",1
"819_611000000131",3
"820_111000000133",3
"820_211000000133",1
"820_311000000133",1
"820_411000000133",2
"820_511000000133",3
"820_611000000133",2
"821_401000000133",14
"821_501000000133",1
"821_111000000133",12
"821_211000000133",5
"821_311000000133",0
"821_411000000133",1
"821_511000000133",2
"821_611000000133",5
"821_711000000133",8
"821_811000000133",5
"822_401000000133",12
"822_501000000133",2
"822_111000000133",19
"822_211000000133",19
"822_311000000133",10
"822_411000000133",14
"822_511000000133",21
"822_611000000133",12
"822_711000000133",15
"822_811000000133",18
"823_111000000133",4
"823_211000000133",2
"823_311000000133",3
"823_411000000133",1
"823_511000000133",2
"823_611000000133",4
"824_111000000131",2
"824_211000000131",1
"824_311000000131",2
"824_411000000131",0
"824_511000000131",1
"824_611000000131",1
"825_111000000133",3
"825_211000000133",3
"825_311000000133",2
"825_411000000133",2
"825_511000000133",2
"825_611000000133",2
"826_111000000133",3
"826_211000000133",3
"826_311000000133",3
"826_411000000133",3
"826_511000000133",1
"826_611000000133",1
"827_401000000133",30
"827_501000000133",17
"827_111000000133",24
"827_211000000133",24
"827_311000000133",23
"827_411000000133",15
"827_511000000133",28
"827_611000000133",18
"827_711000000133",24
"827_811000000133",21
"830_111000000133",5
"830_211000000133",5
"830_311000000133",4
"830_411000000133",2
"830_511000000133",4
"830_611000000133",3
"833_401000000131",15
"833_501000000131",4
"833_111000000133",5
"833_211000000133",7
"833_311000000133",7
"833_411000000133",3
"833_511000000133",6
"833_611000000133",1
"833_711000000133",16
"833_811000000133",18
"835_111000000133",5
"835_211000000133",4
"835_311000000133",3
"835_411000000133",3
"835_511000000133",5
"835_611000000133",4
"836_111000000133",2
"836_211000000133",1
"836_311000000133",1
"836_411000000133",1
"836_511000000133",1
"836_611000000133",1
"837_401000000133",15
"837_501000000133",13
"837_111000000133",4
"837_211000000133",7
"837_311000000133",9
"837_411000000133",0
"837_511000000133",0
"837_611000000133",0
"838_111000000133",8
"838_211000000133",3
"838_311000000133",1
"838_411000000133",5
"838_511000000133",3
"838_611000000133",4
"839_401000000133",8
"839_501000000133",6
"839_111000000133",8
"839_211000000133",3
"839_311000000133",4
"839_411000000133",6
"839_511000000133",6
"839_611000000133",9
"839_711000000133",5
"839_811000000133",8
"843_111000000133",2
"843_211000000133",2
"843_311000000133",1
"843_411000000133",2
"843_511000000133",2
"843_611000000133",2
"844_111000000133",5
"844_211000000133",4
"844_311000000133",3
"844_411000000133",2
"844_511000000133",1
"844_611000000133",2
"845_131000000133",143
"845_231000000133",0
"845_331000000133",7
"845_341041005133",5
"845_371072007133",1
"845_431000000133",4
"845_441041005133",1
"845_471072007133",7
"847_401000000133",60
"847_501000000133",5
"847_111000000133",36
"847_211000000133",31
"847_311000000133",26
"847_411000000133",25
"847_511000000133",25
"847_611000000133",34
"847_711000000133",37
"847_811000000133",43
"848_401000000133",42
"848_501000000133",27
"848_111000000133",53
"848_211000000133",42
"848_311000000133",45
"848_411000000133",26
"848_511000000133",35
"848_611000000133",47
"848_711000000133",36
"848_811000000133",41
"849_401000000133",16
"849_501000000133",11
"849_111000000133",5
"849_211000000133",9
"849_311000000133",6
"849_411000000133",3
"849_511000000133",4
"849_611000000133",12
"849_711000000133",8
"849_811000000133",12
"850_111000000133",15
"850_211000000133",13
"850_311000000133",13
"850_411000000133",5
"850_511000000133",8
"850_611000000133",13
"850_711000000133",13
"850_811000000133",6
"851_401000000131",20
"851_501000000131",10
"851_111000000133",13
"851_211000000133",11
"851_311000000133",13
"851_411000000133",16
"851_511000000133",18
"851_611000000133",7
"851_711000000133",9
"851_811000000133",14
"852_401000000133",10
"852_501000000133",1
"852_111000000133",7
"852_211000000133",3
"852_311000000133",2
"852_411000000133",16
"852_511000000133",6
"852_611000000133",11
"852_711000000133",11
"852_811000000133",8
"857_111000000133",15
"857_211000000133",6
"857_311000000133",8
"857_411000000133",9
"857_511000000133",10
"857_611000000133",7
"859_111000000133",6
"859_211000000133",6
"859_311000000133",5
"859_411000000133",5
"859_511000000133",5
"859_611000000133",6
"862_111000000131",2
"862_211000000131",3
"862_311000000131",1
"862_411000000131",3
"862_511000000131",2
"862_611000000131",2
"864_111000000133",3
"864_211000000133",3
"864_311000000133",1
"864_411000000133",2
"864_511000000133",1
"864_611000000133",3
"865_111000000133",3
"865_211000000133",4
"865_311000000133",2
"865_411000000133",2
"865_511000000133",5
"865_611000000133",3
"868_111000000133",1
"868_211000000133",1
"868_311000000133",1
"868_411000000133",1
"868_511000000133",0
"868_611000000133",0
"869_111000000131",2
"869_211000000131",1
"869_311000000131",1
"869_411000000131",1
"869_511000000131",1
"869_611000000131",1
"870_111000000133",6
"870_211000000133",4
"870_311000000133",6
"870_411000000133",5
"870_511000000133",5
"870_611000000133",4
"870_711000000133",7
"870_811000000133",9
"871_111000000133",6
"871_211000000133",5
"871_311000000133",4
"871_411000000133",2
"871_511000000133",3
"871_611000000133",5
"871_711000000133",2
"871_811000000133",4
"872_111000000133",5
"872_211000000133",5
"872_311000000133",5
"872_411000000133",5
"872_511000000133",3
"872_611000000133",3
"875_111000000133",2
"875_211000000133",2
"875_311000000133",4
"875_411000000133",3
"875_511000000133",3
"875_611000000133",3
"876_401000000131",10
"876_501000000132",11
"876_111000000133",9
"876_211000000133",10
"876_311000000133",10
"876_411000000133",9
"876_511000000133",12
"876_611000000133",0
"876_711000000133",16
"876_811000000133",5
"879_111000000133",4
"879_211000000133",3
"879_311000000133",3
"879_411000000133",4
"879_511000000133",4
"879_611000000133",3
"886_111000000133",5
"886_211000000133",5
"886_311000000133",5
"886_411000000133",4
"886_511000000133",3
"886_611000000133",5
"887_111000000131",3
"887_211000000131",2
"887_311000000131",2
"887_411000000131",3
"887_511000000131",3
"887_611000000131",2
"888_111000000133",2
"888_211000000133",0
"888_311000000133",1
"888_411000000133",1
"888_511000000133",1
"888_611000000133",1
"890_111000000133",4
"890_211000000133",2
"890_311000000133",3
"890_411000000133",2
"890_511000000133",3
"890_611000000133",3
"891_111000000133",2
"891_211000000133",1
"891_311000000133",1
"891_411000000133",1
"891_511000000133",2
"891_611000000133",2
"892_111000000133",3
"892_211000000133",5
"892_311000000133",0
"892_411000000133",3
"892_511000000133",4
"892_611000000133",3
"892_711000000133",1
"892_811000000133",1
"896_111000000133",3
"896_211000000133",0
"896_311000000133",2
"896_411000000133",0
"896_511000000133",2
"896_611000000133",1
"897_401000000133",30
"897_501000000133",50
"897_111000000133",50
"897_211000000133",55
"897_311000000133",45
"897_411000000133",32
"897_511000000133",30
"897_611000000133",25
"897_711000000133",36
"897_811000000133",35
"899_111000000131",5
"899_211000000131",5
"899_311000000131",5
"899_411000000131",5
"899_511000000131",5
"899_611000000131",5
"900_111000000133",5
"900_211000000133",5
"900_311000000133",5
"900_411000000133",4
"900_511000000133",3
"900_611000000133",4
"902_111000000133",5
"902_211000000133",5
"902_311000000133",5
"902_411000000133",4
"902_511000000133",5
"902_611000000133",5
"904_111000000133",5
"904_211000000133",5
"904_311000000133",5
"904_411000000133",4
"904_511000000133",4
"904_611000000133",4
"905_401000000133",7
"905_501000000133",5
"905_111000000133",6
"905_211000000133",3
"905_311000000133",5
"905_411000000133",4
"905_511000000133",2
"905_611000000133",9
"905_711000000133",9
"905_811000000133",5
"906_111000000133",5
"906_211000000133",3
"906_311000000133",5
"906_411000000133",4
"906_511000000133",4
"906_611000000133",4
"907_111000000133",6
"907_211000000133",6
"907_311000000133",6
"907_411000000133",6
"907_511000000133",6
"907_611000000133",6
"908_401000000133",20
"908_501000000133",17
"908_111000000133",22
"908_211000000133",22
"908_311000000133",18
"908_411000000133",16
"908_511000000133",24
"908_611000000133",20
"908_711000000133",23
"908_811000000133",17
"909_111000000133",5
"909_211000000133",4
"909_311000000133",5
"909_411000000133",4
"909_511000000133",4
"909_611000000133",5
"910_401000000133",10
"910_501000000133",2
"910_111000000133",5
"910_211000000133",5
"910_311000000133",5
"910_411000000133",3
"910_511000000133",2
"910_611000000133",6
"910_711000000133",6
"910_811000000133",3
"911_111000000133",5
"911_211000000133",4
"911_311000000133",5
"911_411000000133",4
"911_511000000133",5
"911_611000000133",5
"914_111000000133",5
"914_211000000133",5
"914_311000000133",5
"914_411000000133",5
"914_511000000133",5
"914_611000000133",5
"915_401000000133",15
"915_501000000133",8
"915_111000000133",13
"915_211000000133",9
"915_311000000133",5
"915_411000000133",8
"915_511000000133",9
"915_611000000133",10
"915_711000000133",6
"915_811000000133",8
"916_111000000133",5
"916_211000000133",5
"916_311000000133",5
"916_411000000133",5
"916_511000000133",5
"916_611000000133",5
"917_111000000133",5
"917_211000000133",5
"917_311000000133",5
"917_411000000133",4
"917_511000000133",4
"917_611000000133",5
"923_111000000133",5
"923_211000000133",5
"923_311000000133",5
"923_411000000133",5
"923_511000000133",5
"923_611000000133",5
"924_401000000133",10
"924_501000000133",5
"924_111000000133",5
"924_211000000133",7
"924_311000000133",0
"924_411000000133",2
"924_511000000133",4
"924_611000000133",5
"925_111000000133",5
"925_211000000133",3
"925_311000000133",3
"925_411000000133",4
"925_511000000133",4
"925_611000000133",3
"928_111000000133",5
"928_211000000133",5
"928_311000000133",3
"928_411000000133",1
"928_511000000133",3
"928_611000000133",1
"929_401000000133",10
"929_501000000133",10
"929_111000000133",17
"929_211000000133",19
"929_311000000133",17
"929_411000000133",11
"929_511000000133",17
"929_611000000133",11
"929_711000000133",20
"929_811000000133",18
"931_111000000133",4
"931_211000000133",4
"931_311000000133",1
"931_411000000133",4
"931_511000000133",4
"931_611000000133",1
"932_401000000133",10
"932_501000000133",13
"932_111000000133",3
"932_211000000133",2
"932_311000000133",12
"932_411000000133",6
"932_511000000133",4
"932_611000000133",3
"932_711000000133",13
"932_811000000133",12
"933_111000000131",4
"933_211000000131",3
"933_311000000131",4
"933_411000000131",3
"933_511000000131",3
"933_611000000131",1
"934_111000000131",5
"934_211000000131",4
"934_311000000131",4
"934_411000000131",4
"934_511000000131",5
"934_611000000131",4
"935_111000000113",5
"935_211000000113",1
"935_311000000113",6
"935_411000000113",1
"935_511000000113",8
"935_611000000113",0
"936_111000000133",6
"936_211000000133",4
"936_311000000133",6
"936_411000000133",6
"936_511000000133",4
"936_611000000133",5
"937_401000000133",10
"937_501000000133",3
"937_111000000133",1
"937_211000000133",5
"937_311000000133",6
"937_411000000133",8
"937_511000000133",9
"937_611000000133",14
"937_711000000133",12
"937_811000000133",7
"939_111000000133",5
"939_211000000133",4
"939_311000000133",5
"939_411000000133",5
"939_511000000133",4
"939_611000000133",5
"940_111000000133",5
"940_211000000133",2
"940_311000000133",2
"940_411000000133",2
"940_511000000133",5
"940_611000000133",1
"943_111000000133",5
"943_211000000133",1
"943_311000000133",1
"943_411000000133",3
"943_511000000133",5
"943_611000000133",2
"945_111000000133",8
"945_211000000133",4
"945_311000000133",4
"945_411000000133",4
"945_511000000133",10
"945_611000000133",12
"945_711000000133",13
"945_811000000133",12
"946_401000000131",25
"946_501000000131",17
"946_111000000133",17
"946_211000000133",7
"946_311000000133",5
"946_411000000133",3
"946_511000000133",11
"946_611000000133",2
"946_711000000133",8
"946_811000000133",8
"947_401000000131",25
"947_501000000131",14
"947_111000000133",8
"947_211000000133",12
"947_311000000133",7
"947_411000000133",8
"947_511000000133",11
"947_611000000133",5
"947_711000000133",22
"947_811000000133",14
"948_111000000133",5
"948_211000000133",5
"948_311000000133",5
"948_411000000133",5
"948_511000000133",5
"948_611000000133",5
"949_111000000131",5
"949_211000000131",5
"949_311000000131",5
"949_411000000131",4
"949_511000000131",4
"949_611000000131",4
"950_111000000133",5
"950_211000000133",5
"950_311000000133",4
"950_411000000133",5
"950_511000000133",4
"950_611000000133",5
"951_111000000133",5
"951_211000000133",5
"951_311000000133",5
"951_411000000133",5
"951_511000000133",5
"951_611000000133",5
"952_111000000131",5
"952_211000000131",5
"952_311000000131",5
"952_411000000131",5
"952_511000000131",4
"952_611000000131",5
"953_111000000133",10
"953_211000000133",4
"953_311000000133",11
"953_411000000133",7
"953_511000000133",9
"953_611000000133",9
"953_711000000133",17
"953_811000000133",8
"954_111000000133",5
"954_211000000133",5
"954_311000000133",3
"954_411000000133",1
"954_511000000133",5
"954_611000000133",3
"955_111000000133",4
"955_211000000133",3
"955_311000000133",3
"955_411000000133",2
"955_511000000133",4
"955_611000000133",2
"956_111000000131",5
"956_211000000131",4
"956_311000000131",4
"956_411000000131",5
"956_511000000131",3
"956_611000000131",4
"957_111000000133",5
"957_211000000133",5
"957_311000000133",4
"957_411000000133",4
"957_511000000133",4
"957_611000000133",4
"959_401000000133",35
"959_501000000133",26
"959_111000000133",38
"959_211000000133",23
"959_311000000133",8
"959_411000000133",7
"959_511000000133",14
"959_611000000133",0
"959_711000000133",12
"959_811000000133",25
"960_111000000131",3
"960_211000000131",2
"960_311000000131",3
"960_411000000131",3
"960_511000000131",2
"960_611000000131",4
"962_111000000133",5
"962_211000000133",5
"962_311000000133",5
"962_411000000133",5
"962_511000000133",5
"962_611000000133",5
"963_111000000133",2
"963_211000000133",2
"963_311000000133",2
"963_411000000133",3
"963_511000000133",2
"963_611000000133",3
"967_711000000133",35
"967_811000000133",8
"967_131000000133",123
"967_231000000133",7
"967_331000000133",20
"967_431000000133",51
"968_131000000133",133
"968_231000000133",38
"968_351052009133",7
"968_351052013133",4
"968_351053014133",3
"968_351054018133",6
"968_351054019133",4
"968_451052009133",6
"968_451052013133",3
"968_451053014133",7
"968_451054018133",12
"968_451054019133",11
"969_401000000133",60
"969_501000000133",28
"969_111000000133",22
"969_211000000133",12
"969_311000000133",10
"969_411000000133",6
"969_511000000133",9
"969_611000000133",8
"969_711000000133",6
"969_811000000133",7
"970_401000000131",24
"970_501000000131",4
"970_111000000133",9
"970_211000000133",8
"970_311000000133",0
"970_411000000133",5
"970_511000000133",1
"970_611000000133",1
"970_711000000133",2
"970_811000000133",6
"971_401000000113",26
"971_501000000113",13
"971_111000000113",26
"971_211000000113",25
"971_311000000113",27
"971_411000000113",20
"971_511000000113",24
"971_611000000113",22
"971_711000000113",23
"971_811000000113",29
"972_401000000131",25
"972_501000000131",11
"972_111000000131",18
"972_211000000131",15
"972_311000000131",7
"972_411000000131",6
"972_511000000131",17
"972_611000000131",11
"972_711000000131",7
"972_811000000131",8
"973_401000000133",12
"973_501000000133",16
"973_111000000133",7
"973_211000000133",5
"973_311000000133",2
"973_411000000133",0
"973_511000000133",4
"973_611000000133",11
"973_711000000133",9
"973_811000000133",3
"974_401000000131",10
"974_501000000131",9
"974_111000000133",0
"974_211000000133",7
"974_311000000133",3
"974_411000000133",5
"974_511000000133",5
"974_611000000133",7
"974_711000000133",4
"974_811000000133",2
"976_401000000133",20
"976_501000000133",12
"976_111000000133",6
"976_211000000133",11
"976_311000000133",4
"976_411000000133",10
"976_511000000133",5
"976_611000000133",5
"976_711000000133",5
"976_811000000133",0
"977_401000000131",15
"977_501000000131",8
"977_111000000131",8
"977_211000000131",4
"977_311000000131",7
"977_411000000131",8
"977_511000000131",7
"977_611000000131",5
"977_711000000131",8
"977_811000000131",8
"978_111000000133",3
"978_211000000133",3
"978_311000000133",0
"978_411000000133",2
"978_511000000133",1
"978_611000000133",2
"981_111000000133",3
"981_211000000133",1
"981_311000000133",4
"981_411000000133",0
"981_511000000133",2
"981_611000000133",3
"982_401000000133",31
"982_501000000133",12
"982_111000000133",11
"982_211000000133",7
"982_311000000133",2
"982_411000000133",5
"982_511000000133",4
"982_611000000133",4
"982_711000000133",6
"982_811000000133",4
"982_131000000133",29
"982_231000000133",3
"982_331000000133",12
"982_431000000133",10
"984_111000000133",2
"984_211000000133",2
"984_311000000133",2
"984_411000000133",3
"984_511000000133",2
"984_611000000133",2
"985_111000000133",5
"985_211000000133",4
"985_311000000133",3
"985_411000000133",4
"985_511000000133",5
"985_611000000133",1
"986_111000000133",3
"986_211000000133",3
"986_311000000133",3
"986_411000000133",3
"986_511000000133",1
"986_611000000133",3
"987_401000000131",70
"987_501000000131",8
"987_111000000131",4
"987_211000000131",2
"987_311000000133",0
"987_411000000133",1
"987_511000000133",1
"987_611000000133",1
"987_711000000133",3
"987_811000000133",0
"987_131000000133",2
"987_231000000133",6
"987_331000000133",3
"987_431000000133",5
"988_131000000133",105
"988_231000000133",15
"988_341041002133",9
"988_341041005133",8
"988_361064001133",9
"988_441041002133",10
"988_441041005133",9
"988_461064001133",21
"990_401000000133",25
"990_501000000133",4
"990_111000000133",2
"990_211000000133",6
"990_311000000133",11
"990_411000000133",8
"990_511000000133",2
"990_611000000133",12
"990_711000000133",14
"990_811000000133",12
"991_111000000133",3
"991_211000000133",3
"991_311000000133",3
"991_411000000133",2
"991_511000000133",3
"991_611000000133",2
"993_111000000133",5
"993_211000000133",2
"993_311000000133",5
"993_411000000133",4
"993_511000000133",3
"993_611000000133",1
"994_111000000133",3
"994_211000000133",3
"994_311000000133",3
"994_411000000133",3
"994_511000000133",2
"994_611000000133",3
"995_111000000131",10
"995_211000000131",8
"995_311000000131",9
"995_411000000131",8
"995_511000000131",8
"995_611000000131",9
"995_711000000131",8
"995_811000000131",6
"996_111000000133",3
"996_211000000133",3
"996_311000000133",3
"996_411000000133",3
"996_511000000133",2
"996_611000000133",3
"998_111000000133",5
"998_211000000133",4
"998_311000000133",5
"998_411000000133",3
"998_511000000133",4
"998_611000000133",3
"999_111000000133",5
"999_211000000133",5
"999_311000000133",5
"999_411000000133",5
"999_511000000133",1
"999_611000000133",5
"1001_111000000133",5
"1001_211000000133",5
"1001_311000000133",4
"1001_411000000133",5
"1001_511000000133",5
"1001_611000000133",5
"1002_111000000133",4
"1002_211000000133",3
"1002_311000000133",2
"1002_411000000133",4
"1002_511000000133",3
"1002_611000000133",2
"1004_111000000133",4
"1004_211000000133",3
"1004_311000000133",3
"1004_411000000133",3
"1004_511000000133",2
"1004_611000000133",4
"1005_111000000133",3
"1005_211000000133",3
"1005_311000000133",3
"1005_411000000133",1
"1005_511000000133",3
"1005_611000000133",2
"1006_111000000133",15
